1 fold training
['[0,5000]', 'loss=0.618', 'test_acu=0.389', 'test_f1_score=0.026', 'test_acc=0.280', 'test_ppr=0.013', 'test_sen=0.800', 'test_spe=0.273', 'test_macc=0.537', 'test_g_mean=0.467']
['[100,5000]', 'loss=0.577', 'test_acu=0.377', 'test_f1_score=0.028', 'test_acc=0.323', 'test_ppr=0.014', 'test_sen=0.800', 'test_spe=0.317', 'test_macc=0.559', 'test_g_mean=0.504']
['[200,5000]', 'loss=0.546', 'test_acu=0.377', 'test_f1_score=0.030', 'test_acc=0.366', 'test_ppr=0.015', 'test_sen=0.800', 'test_spe=0.361', 'test_macc=0.580', 'test_g_mean=0.537']
['[300,5000]', 'loss=0.526', 'test_acu=0.386', 'test_f1_score=0.032', 'test_acc=0.419', 'test_ppr=0.016', 'test_sen=0.800', 'test_spe=0.415', 'test_macc=0.607', 'test_g_mean=0.576']
['[400,5000]', 'loss=0.513', 'test_acu=0.395', 'test_f1_score=0.035', 'test_acc=0.463', 'test_ppr=0.018', 'test_sen=0.800', 'test_spe=0.459', 'test_macc=0.629', 'test_g_mean=0.606']
['[500,5000]', 'loss=0.506', 'test_acu=0.403', 'test_f1_score=0.029', 'test_acc=0.516', 'test_ppr=0.015', 'test_sen=0.600', 'test_spe=0.515', 'test_macc=0.557', 'test_g_mean=0.556']
['[600,5000]', 'loss=0.502', 'test_acu=0.414', 'test_f1_score=0.020', 'test_acc=0.535', 'test_ppr=0.010', 'test_sen=0.400', 'test_spe=0.537', 'test_macc=0.468', 'test_g_mean=0.463']
['[700,5000]', 'loss=0.499', 'test_acu=0.424', 'test_f1_score=0.021', 'test_acc=0.554', 'test_ppr=0.011', 'test_sen=0.400', 'test_spe=0.556', 'test_macc=0.478', 'test_g_mean=0.472']
['[800,5000]', 'loss=0.498', 'test_acu=0.431', 'test_f1_score=0.022', 'test_acc=0.566', 'test_ppr=0.011', 'test_sen=0.400', 'test_spe=0.568', 'test_macc=0.484', 'test_g_mean=0.477']
['[900,5000]', 'loss=0.497', 'test_acu=0.438', 'test_f1_score=0.022', 'test_acc=0.571', 'test_ppr=0.011', 'test_sen=0.400', 'test_spe=0.573', 'test_macc=0.487', 'test_g_mean=0.479']
['[1000,5000]', 'loss=0.497', 'test_acu=0.445', 'test_f1_score=0.022', 'test_acc=0.581', 'test_ppr=0.012', 'test_sen=0.400', 'test_spe=0.583', 'test_macc=0.491', 'test_g_mean=0.483']
['[1100,5000]', 'loss=0.496', 'test_acu=0.447', 'test_f1_score=0.023', 'test_acc=0.588', 'test_ppr=0.012', 'test_sen=0.400', 'test_spe=0.590', 'test_macc=0.495', 'test_g_mean=0.486']
['[1200,5000]', 'loss=0.496', 'test_acu=0.450', 'test_f1_score=0.023', 'test_acc=0.595', 'test_ppr=0.012', 'test_sen=0.400', 'test_spe=0.598', 'test_macc=0.499', 'test_g_mean=0.489']
['[1300,5000]', 'loss=0.495', 'test_acu=0.452', 'test_f1_score=0.024', 'test_acc=0.600', 'test_ppr=0.012', 'test_sen=0.400', 'test_spe=0.602', 'test_macc=0.501', 'test_g_mean=0.491']
['[1400,5000]', 'loss=0.495', 'test_acu=0.456', 'test_f1_score=0.023', 'test_acc=0.598', 'test_ppr=0.012', 'test_sen=0.400', 'test_spe=0.600', 'test_macc=0.500', 'test_g_mean=0.490']
['[1500,5000]', 'loss=0.494', 'test_acu=0.458', 'test_f1_score=0.023', 'test_acc=0.598', 'test_ppr=0.012', 'test_sen=0.400', 'test_spe=0.600', 'test_macc=0.500', 'test_g_mean=0.490']
['[1600,5000]', 'loss=0.494', 'test_acu=0.460', 'test_f1_score=0.023', 'test_acc=0.590', 'test_ppr=0.012', 'test_sen=0.400', 'test_spe=0.593', 'test_macc=0.496', 'test_g_mean=0.487']
['[1700,5000]', 'loss=0.494', 'test_acu=0.465', 'test_f1_score=0.023', 'test_acc=0.590', 'test_ppr=0.012', 'test_sen=0.400', 'test_spe=0.593', 'test_macc=0.496', 'test_g_mean=0.487']
['[1800,5000]', 'loss=0.493', 'test_acu=0.469', 'test_f1_score=0.023', 'test_acc=0.588', 'test_ppr=0.012', 'test_sen=0.400', 'test_spe=0.590', 'test_macc=0.495', 'test_g_mean=0.486']
['[1900,5000]', 'loss=0.493', 'test_acu=0.474', 'test_f1_score=0.023', 'test_acc=0.586', 'test_ppr=0.012', 'test_sen=0.400', 'test_spe=0.588', 'test_macc=0.494', 'test_g_mean=0.485']
['[2000,5000]', 'loss=0.492', 'test_acu=0.478', 'test_f1_score=0.023', 'test_acc=0.583', 'test_ppr=0.012', 'test_sen=0.400', 'test_spe=0.585', 'test_macc=0.493', 'test_g_mean=0.484']
['[2100,5000]', 'loss=0.492', 'test_acu=0.480', 'test_f1_score=0.022', 'test_acc=0.581', 'test_ppr=0.012', 'test_sen=0.400', 'test_spe=0.583', 'test_macc=0.491', 'test_g_mean=0.483']
['[2200,5000]', 'loss=0.492', 'test_acu=0.483', 'test_f1_score=0.022', 'test_acc=0.578', 'test_ppr=0.011', 'test_sen=0.400', 'test_spe=0.580', 'test_macc=0.490', 'test_g_mean=0.482']
