1 fold training
['[0,5000]', 'loss=0.381', 'test_acu=0.279', 'test_f1_score=0.050', 'test_acc=0.026', 'test_ppr=0.026', 'test_sen=1.000', 'test_spe=0.000', 'test_macc=0.500', 'test_g_mean=0.000']
['[100,5000]', 'loss=0.354', 'test_acu=0.279', 'test_f1_score=0.052', 'test_acc=0.073', 'test_ppr=0.027', 'test_sen=1.000', 'test_spe=0.048', 'test_macc=0.524', 'test_g_mean=0.220']
['[200,5000]', 'loss=0.331', 'test_acu=0.281', 'test_f1_score=0.057', 'test_acc=0.147', 'test_ppr=0.029', 'test_sen=1.000', 'test_spe=0.125', 'test_macc=0.562', 'test_g_mean=0.354']
['[300,5000]', 'loss=0.312', 'test_acu=0.282', 'test_f1_score=0.060', 'test_acc=0.201', 'test_ppr=0.031', 'test_sen=1.000', 'test_spe=0.180', 'test_macc=0.590', 'test_g_mean=0.424']
['[400,5000]', 'loss=0.295', 'test_acu=0.286', 'test_f1_score=0.063', 'test_acc=0.244', 'test_ppr=0.033', 'test_sen=1.000', 'test_spe=0.224', 'test_macc=0.612', 'test_g_mean=0.473']
['[500,5000]', 'loss=0.281', 'test_acu=0.286', 'test_f1_score=0.068', 'test_acc=0.295', 'test_ppr=0.035', 'test_sen=1.000', 'test_spe=0.276', 'test_macc=0.638', 'test_g_mean=0.526']
['[600,5000]', 'loss=0.269', 'test_acu=0.288', 'test_f1_score=0.070', 'test_acc=0.321', 'test_ppr=0.036', 'test_sen=1.000', 'test_spe=0.303', 'test_macc=0.651', 'test_g_mean=0.550']
['[700,5000]', 'loss=0.259', 'test_acu=0.289', 'test_f1_score=0.071', 'test_acc=0.333', 'test_ppr=0.037', 'test_sen=1.000', 'test_spe=0.316', 'test_macc=0.658', 'test_g_mean=0.562']
['[800,5000]', 'loss=0.250', 'test_acu=0.289', 'test_f1_score=0.074', 'test_acc=0.361', 'test_ppr=0.039', 'test_sen=1.000', 'test_spe=0.344', 'test_macc=0.672', 'test_g_mean=0.587']
['[900,5000]', 'loss=0.241', 'test_acu=0.289', 'test_f1_score=0.076', 'test_acc=0.374', 'test_ppr=0.039', 'test_sen=1.000', 'test_spe=0.357', 'test_macc=0.679', 'test_g_mean=0.598']
['[1000,5000]', 'loss=0.234', 'test_acu=0.286', 'test_f1_score=0.079', 'test_acc=0.400', 'test_ppr=0.041', 'test_sen=1.000', 'test_spe=0.384', 'test_macc=0.692', 'test_g_mean=0.619']
['[1100,5000]', 'loss=0.227', 'test_acu=0.284', 'test_f1_score=0.079', 'test_acc=0.406', 'test_ppr=0.041', 'test_sen=1.000', 'test_spe=0.390', 'test_macc=0.695', 'test_g_mean=0.625']
['[1200,5000]', 'loss=0.221', 'test_acu=0.283', 'test_f1_score=0.081', 'test_acc=0.419', 'test_ppr=0.042', 'test_sen=1.000', 'test_spe=0.404', 'test_macc=0.702', 'test_g_mean=0.635']
['[1300,5000]', 'loss=0.216', 'test_acu=0.282', 'test_f1_score=0.082', 'test_acc=0.427', 'test_ppr=0.043', 'test_sen=1.000', 'test_spe=0.412', 'test_macc=0.706', 'test_g_mean=0.642']
['[1400,5000]', 'loss=0.211', 'test_acu=0.283', 'test_f1_score=0.083', 'test_acc=0.434', 'test_ppr=0.043', 'test_sen=1.000', 'test_spe=0.419', 'test_macc=0.709', 'test_g_mean=0.647']
['[1500,5000]', 'loss=0.206', 'test_acu=0.281', 'test_f1_score=0.083', 'test_acc=0.436', 'test_ppr=0.043', 'test_sen=1.000', 'test_spe=0.421', 'test_macc=0.711', 'test_g_mean=0.649']
['[1600,5000]', 'loss=0.201', 'test_acu=0.279', 'test_f1_score=0.084', 'test_acc=0.438', 'test_ppr=0.044', 'test_sen=1.000', 'test_spe=0.423', 'test_macc=0.712', 'test_g_mean=0.651']
['[1700,5000]', 'loss=0.197', 'test_acu=0.277', 'test_f1_score=0.084', 'test_acc=0.442', 'test_ppr=0.044', 'test_sen=1.000', 'test_spe=0.428', 'test_macc=0.714', 'test_g_mean=0.654']
['[1800,5000]', 'loss=0.193', 'test_acu=0.274', 'test_f1_score=0.085', 'test_acc=0.444', 'test_ppr=0.044', 'test_sen=1.000', 'test_spe=0.430', 'test_macc=0.715', 'test_g_mean=0.656']
['[1900,5000]', 'loss=0.189', 'test_acu=0.274', 'test_f1_score=0.085', 'test_acc=0.444', 'test_ppr=0.044', 'test_sen=1.000', 'test_spe=0.430', 'test_macc=0.715', 'test_g_mean=0.656']
['[2000,5000]', 'loss=0.186', 'test_acu=0.273', 'test_f1_score=0.085', 'test_acc=0.444', 'test_ppr=0.044', 'test_sen=1.000', 'test_spe=0.430', 'test_macc=0.715', 'test_g_mean=0.656']
['[2100,5000]', 'loss=0.183', 'test_acu=0.272', 'test_f1_score=0.085', 'test_acc=0.447', 'test_ppr=0.044', 'test_sen=1.000', 'test_spe=0.432', 'test_macc=0.716', 'test_g_mean=0.657']
['[2200,5000]', 'loss=0.180', 'test_acu=0.272', 'test_f1_score=0.085', 'test_acc=0.447', 'test_ppr=0.044', 'test_sen=1.000', 'test_spe=0.432', 'test_macc=0.716', 'test_g_mean=0.657']
['[2300,5000]', 'loss=0.177', 'test_acu=0.274', 'test_f1_score=0.085', 'test_acc=0.447', 'test_ppr=0.044', 'test_sen=1.000', 'test_spe=0.432', 'test_macc=0.716', 'test_g_mean=0.657']
