1 fold training
['[0,5000]', 'loss=0.773', 'test_acu=1.000', 'test_f1_score=0.058', 'test_acc=0.030', 'test_ppr=0.030', 'test_sen=1.000', 'test_spe=0.000', 'test_macc=0.500', 'test_g_mean=0.000']
['[100,5000]', 'loss=0.737', 'test_acu=1.000', 'test_f1_score=0.058', 'test_acc=0.030', 'test_ppr=0.030', 'test_sen=1.000', 'test_spe=0.000', 'test_macc=0.500', 'test_g_mean=0.000']
['[200,5000]', 'loss=0.702', 'test_acu=1.000', 'test_f1_score=0.058', 'test_acc=0.030', 'test_ppr=0.030', 'test_sen=1.000', 'test_spe=0.000', 'test_macc=0.500', 'test_g_mean=0.000']
['[300,5000]', 'loss=0.669', 'test_acu=1.000', 'test_f1_score=0.058', 'test_acc=0.030', 'test_ppr=0.030', 'test_sen=1.000', 'test_spe=0.000', 'test_macc=0.500', 'test_g_mean=0.000']
['[400,5000]', 'loss=0.639', 'test_acu=1.000', 'test_f1_score=0.058', 'test_acc=0.030', 'test_ppr=0.030', 'test_sen=1.000', 'test_spe=0.000', 'test_macc=0.500', 'test_g_mean=0.000']
['[500,5000]', 'loss=0.612', 'test_acu=1.000', 'test_f1_score=0.058', 'test_acc=0.030', 'test_ppr=0.030', 'test_sen=1.000', 'test_spe=0.000', 'test_macc=0.500', 'test_g_mean=0.000']
['[600,5000]', 'loss=0.587', 'test_acu=1.000', 'test_f1_score=0.058', 'test_acc=0.030', 'test_ppr=0.030', 'test_sen=1.000', 'test_spe=0.000', 'test_macc=0.500', 'test_g_mean=0.000']
['[700,5000]', 'loss=0.564', 'test_acu=1.000', 'test_f1_score=0.058', 'test_acc=0.030', 'test_ppr=0.030', 'test_sen=1.000', 'test_spe=0.000', 'test_macc=0.500', 'test_g_mean=0.000']
['[800,5000]', 'loss=0.543', 'test_acu=1.000', 'test_f1_score=0.058', 'test_acc=0.030', 'test_ppr=0.030', 'test_sen=1.000', 'test_spe=0.000', 'test_macc=0.500', 'test_g_mean=0.000']
['[900,5000]', 'loss=0.524', 'test_acu=1.000', 'test_f1_score=0.000', 'test_acc=0.000', 'test_ppr=0.000', 'test_sen=0.000', 'test_spe=0.000', 'test_macc=0.000', 'test_g_mean=0.000']
['[1000,5000]', 'loss=0.506', 'test_acu=1.000', 'test_f1_score=0.000', 'test_acc=0.010', 'test_ppr=0.000', 'test_sen=0.000', 'test_spe=0.010', 'test_macc=0.005', 'test_g_mean=0.000']
['[1100,5000]', 'loss=0.489', 'test_acu=1.000', 'test_f1_score=0.000', 'test_acc=0.030', 'test_ppr=0.000', 'test_sen=0.000', 'test_spe=0.031', 'test_macc=0.015', 'test_g_mean=0.000']
['[1200,5000]', 'loss=0.473', 'test_acu=1.000', 'test_f1_score=0.000', 'test_acc=0.069', 'test_ppr=0.000', 'test_sen=0.000', 'test_spe=0.071', 'test_macc=0.036', 'test_g_mean=0.000']
['[1300,5000]', 'loss=0.458', 'test_acu=1.000', 'test_f1_score=0.000', 'test_acc=0.079', 'test_ppr=0.000', 'test_sen=0.000', 'test_spe=0.082', 'test_macc=0.041', 'test_g_mean=0.000']
['[1400,5000]', 'loss=0.444', 'test_acu=1.000', 'test_f1_score=0.000', 'test_acc=0.089', 'test_ppr=0.000', 'test_sen=0.000', 'test_spe=0.092', 'test_macc=0.046', 'test_g_mean=0.000']
['[1500,5000]', 'loss=0.430', 'test_acu=1.000', 'test_f1_score=0.000', 'test_acc=0.109', 'test_ppr=0.000', 'test_sen=0.000', 'test_spe=0.112', 'test_macc=0.056', 'test_g_mean=0.000']
['[1600,5000]', 'loss=0.417', 'test_acu=1.000', 'test_f1_score=0.000', 'test_acc=0.119', 'test_ppr=0.000', 'test_sen=0.000', 'test_spe=0.122', 'test_macc=0.061', 'test_g_mean=0.000']
['[1700,5000]', 'loss=0.404', 'test_acu=1.000', 'test_f1_score=0.000', 'test_acc=0.139', 'test_ppr=0.000', 'test_sen=0.000', 'test_spe=0.143', 'test_macc=0.071', 'test_g_mean=0.000']
['[1800,5000]', 'loss=0.391', 'test_acu=1.000', 'test_f1_score=0.000', 'test_acc=0.158', 'test_ppr=0.000', 'test_sen=0.000', 'test_spe=0.163', 'test_macc=0.082', 'test_g_mean=0.000']
['[1900,5000]', 'loss=0.379', 'test_acu=1.000', 'test_f1_score=0.000', 'test_acc=0.158', 'test_ppr=0.000', 'test_sen=0.000', 'test_spe=0.163', 'test_macc=0.082', 'test_g_mean=0.000']
['[2000,5000]', 'loss=0.367', 'test_acu=1.000', 'test_f1_score=0.000', 'test_acc=0.158', 'test_ppr=0.000', 'test_sen=0.000', 'test_spe=0.163', 'test_macc=0.082', 'test_g_mean=0.000']
['[2100,5000]', 'loss=0.355', 'test_acu=1.000', 'test_f1_score=0.000', 'test_acc=0.158', 'test_ppr=0.000', 'test_sen=0.000', 'test_spe=0.163', 'test_macc=0.082', 'test_g_mean=0.000']
['[2200,5000]', 'loss=0.344', 'test_acu=1.000', 'test_f1_score=0.000', 'test_acc=0.158', 'test_ppr=0.000', 'test_sen=0.000', 'test_spe=0.163', 'test_macc=0.082', 'test_g_mean=0.000']
['[2300,5000]', 'loss=0.333', 'test_acu=1.000', 'test_f1_score=0.000', 'test_acc=0.158', 'test_ppr=0.000', 'test_sen=0.000', 'test_spe=0.163', 'test_macc=0.082', 'test_g_mean=0.000']
['[2400,5000]', 'loss=0.322', 'test_acu=1.000', 'test_f1_score=0.000', 'test_acc=0.149', 'test_ppr=0.000', 'test_sen=0.000', 'test_spe=0.153', 'test_macc=0.077', 'test_g_mean=0.000']
['[2500,5000]', 'loss=0.311', 'test_acu=1.000', 'test_f1_score=0.000', 'test_acc=0.149', 'test_ppr=0.000', 'test_sen=0.000', 'test_spe=0.153', 'test_macc=0.077', 'test_g_mean=0.000']
['[2600,5000]', 'loss=0.301', 'test_acu=1.000', 'test_f1_score=0.000', 'test_acc=0.149', 'test_ppr=0.000', 'test_sen=0.000', 'test_spe=0.153', 'test_macc=0.077', 'test_g_mean=0.000']
['[2700,5000]', 'loss=0.291', 'test_acu=1.000', 'test_f1_score=0.000', 'test_acc=0.149', 'test_ppr=0.000', 'test_sen=0.000', 'test_spe=0.153', 'test_macc=0.077', 'test_g_mean=0.000']
['[2800,5000]', 'loss=0.281', 'test_acu=1.000', 'test_f1_score=0.000', 'test_acc=0.139', 'test_ppr=0.000', 'test_sen=0.000', 'test_spe=0.143', 'test_macc=0.071', 'test_g_mean=0.000']
['[2900,5000]', 'loss=0.272', 'test_acu=1.000', 'test_f1_score=0.000', 'test_acc=0.139', 'test_ppr=0.000', 'test_sen=0.000', 'test_spe=0.143', 'test_macc=0.071', 'test_g_mean=0.000']
['[3000,5000]', 'loss=0.263', 'test_acu=1.000', 'test_f1_score=0.000', 'test_acc=0.119', 'test_ppr=0.000', 'test_sen=0.000', 'test_spe=0.122', 'test_macc=0.061', 'test_g_mean=0.000']
['[3100,5000]', 'loss=0.254', 'test_acu=1.000', 'test_f1_score=0.000', 'test_acc=0.119', 'test_ppr=0.000', 'test_sen=0.000', 'test_spe=0.122', 'test_macc=0.061', 'test_g_mean=0.000']
['[3200,5000]', 'loss=0.246', 'test_acu=1.000', 'test_f1_score=0.000', 'test_acc=0.109', 'test_ppr=0.000', 'test_sen=0.000', 'test_spe=0.112', 'test_macc=0.056', 'test_g_mean=0.000']
['[3300,5000]', 'loss=0.238', 'test_acu=1.000', 'test_f1_score=0.000', 'test_acc=0.109', 'test_ppr=0.000', 'test_sen=0.000', 'test_spe=0.112', 'test_macc=0.056', 'test_g_mean=0.000']
['[3400,5000]', 'loss=0.230', 'test_acu=1.000', 'test_f1_score=0.000', 'test_acc=0.099', 'test_ppr=0.000', 'test_sen=0.000', 'test_spe=0.102', 'test_macc=0.051', 'test_g_mean=0.000']
['[3500,5000]', 'loss=0.222', 'test_acu=1.000', 'test_f1_score=0.000', 'test_acc=0.089', 'test_ppr=0.000', 'test_sen=0.000', 'test_spe=0.092', 'test_macc=0.046', 'test_g_mean=0.000']
['[3600,5000]', 'loss=0.215', 'test_acu=1.000', 'test_f1_score=0.000', 'test_acc=0.089', 'test_ppr=0.000', 'test_sen=0.000', 'test_spe=0.092', 'test_macc=0.046', 'test_g_mean=0.000']
['[3700,5000]', 'loss=0.208', 'test_acu=1.000', 'test_f1_score=0.000', 'test_acc=0.089', 'test_ppr=0.000', 'test_sen=0.000', 'test_spe=0.092', 'test_macc=0.046', 'test_g_mean=0.000']
['[3800,5000]', 'loss=0.201', 'test_acu=1.000', 'test_f1_score=0.000', 'test_acc=0.069', 'test_ppr=0.000', 'test_sen=0.000', 'test_spe=0.071', 'test_macc=0.036', 'test_g_mean=0.000']
['[3900,5000]', 'loss=0.195', 'test_acu=1.000', 'test_f1_score=0.000', 'test_acc=0.069', 'test_ppr=0.000', 'test_sen=0.000', 'test_spe=0.071', 'test_macc=0.036', 'test_g_mean=0.000']
['[4000,5000]', 'loss=0.188', 'test_acu=1.000', 'test_f1_score=0.000', 'test_acc=0.069', 'test_ppr=0.000', 'test_sen=0.000', 'test_spe=0.071', 'test_macc=0.036', 'test_g_mean=0.000']
['[4100,5000]', 'loss=0.182', 'test_acu=1.000', 'test_f1_score=0.000', 'test_acc=0.050', 'test_ppr=0.000', 'test_sen=0.000', 'test_spe=0.051', 'test_macc=0.026', 'test_g_mean=0.000']
['[4200,5000]', 'loss=0.177', 'test_acu=1.000', 'test_f1_score=0.000', 'test_acc=0.050', 'test_ppr=0.000', 'test_sen=0.000', 'test_spe=0.051', 'test_macc=0.026', 'test_g_mean=0.000']
