1 fold training
['[0,5000]', 'loss=0.582', 'test_acu=0.279', 'test_f1_score=0.050', 'test_acc=0.026', 'test_ppr=0.026', 'test_sen=1.000', 'test_spe=0.000', 'test_macc=0.500', 'test_g_mean=0.000']
['[100,5000]', 'loss=0.549', 'test_acu=0.286', 'test_f1_score=0.050', 'test_acc=0.026', 'test_ppr=0.026', 'test_sen=1.000', 'test_spe=0.000', 'test_macc=0.500', 'test_g_mean=0.000']
['[200,5000]', 'loss=0.519', 'test_acu=0.300', 'test_f1_score=0.052', 'test_acc=0.056', 'test_ppr=0.026', 'test_sen=1.000', 'test_spe=0.031', 'test_macc=0.515', 'test_g_mean=0.175']
['[300,5000]', 'loss=0.495', 'test_acu=0.308', 'test_f1_score=0.057', 'test_acc=0.145', 'test_ppr=0.029', 'test_sen=1.000', 'test_spe=0.123', 'test_macc=0.561', 'test_g_mean=0.350']
['[400,5000]', 'loss=0.475', 'test_acu=0.327', 'test_f1_score=0.062', 'test_acc=0.229', 'test_ppr=0.032', 'test_sen=1.000', 'test_spe=0.208', 'test_macc=0.604', 'test_g_mean=0.456']
['[500,5000]', 'loss=0.459', 'test_acu=0.339', 'test_f1_score=0.068', 'test_acc=0.297', 'test_ppr=0.035', 'test_sen=1.000', 'test_spe=0.279', 'test_macc=0.639', 'test_g_mean=0.528']
['[600,5000]', 'loss=0.448', 'test_acu=0.345', 'test_f1_score=0.072', 'test_acc=0.342', 'test_ppr=0.037', 'test_sen=1.000', 'test_spe=0.325', 'test_macc=0.662', 'test_g_mean=0.570']
['[700,5000]', 'loss=0.440', 'test_acu=0.345', 'test_f1_score=0.079', 'test_acc=0.400', 'test_ppr=0.041', 'test_sen=1.000', 'test_spe=0.384', 'test_macc=0.692', 'test_g_mean=0.619']
['[800,5000]', 'loss=0.434', 'test_acu=0.340', 'test_f1_score=0.083', 'test_acc=0.434', 'test_ppr=0.043', 'test_sen=1.000', 'test_spe=0.419', 'test_macc=0.709', 'test_g_mean=0.647']
['[900,5000]', 'loss=0.430', 'test_acu=0.337', 'test_f1_score=0.081', 'test_acc=0.468', 'test_ppr=0.042', 'test_sen=0.917', 'test_spe=0.456', 'test_macc=0.686', 'test_g_mean=0.647']
['[1000,5000]', 'loss=0.427', 'test_acu=0.334', 'test_f1_score=0.082', 'test_acc=0.476', 'test_ppr=0.043', 'test_sen=0.917', 'test_spe=0.465', 'test_macc=0.691', 'test_g_mean=0.653']
['[1100,5000]', 'loss=0.425', 'test_acu=0.329', 'test_f1_score=0.085', 'test_acc=0.494', 'test_ppr=0.045', 'test_sen=0.917', 'test_spe=0.482', 'test_macc=0.700', 'test_g_mean=0.665']
['[1200,5000]', 'loss=0.423', 'test_acu=0.325', 'test_f1_score=0.087', 'test_acc=0.504', 'test_ppr=0.045', 'test_sen=0.917', 'test_spe=0.493', 'test_macc=0.705', 'test_g_mean=0.673']
['[1300,5000]', 'loss=0.422', 'test_acu=0.323', 'test_f1_score=0.089', 'test_acc=0.521', 'test_ppr=0.047', 'test_sen=0.917', 'test_spe=0.511', 'test_macc=0.714', 'test_g_mean=0.684']
