1 fold training
['[0,5000]', 'loss=0.564', 'test_acu=0.445', 'test_f1_score=0.028', 'test_acc=0.014', 'test_ppr=0.014', 'test_sen=1.000', 'test_spe=0.000', 'test_macc=0.500', 'test_g_mean=0.000']
['[100,5000]', 'loss=0.550', 'test_acu=0.464', 'test_f1_score=0.028', 'test_acc=0.014', 'test_ppr=0.014', 'test_sen=1.000', 'test_spe=0.000', 'test_macc=0.500', 'test_g_mean=0.000']
['[200,5000]', 'loss=0.540', 'test_acu=0.464', 'test_f1_score=0.028', 'test_acc=0.014', 'test_ppr=0.014', 'test_sen=1.000', 'test_spe=0.000', 'test_macc=0.500', 'test_g_mean=0.000']
['[300,5000]', 'loss=0.533', 'test_acu=0.471', 'test_f1_score=0.029', 'test_acc=0.022', 'test_ppr=0.014', 'test_sen=1.000', 'test_spe=0.007', 'test_macc=0.504', 'test_g_mean=0.085']
['[400,5000]', 'loss=0.527', 'test_acu=0.478', 'test_f1_score=0.029', 'test_acc=0.029', 'test_ppr=0.015', 'test_sen=1.000', 'test_spe=0.015', 'test_macc=0.507', 'test_g_mean=0.121']
['[500,5000]', 'loss=0.523', 'test_acu=0.478', 'test_f1_score=0.030', 'test_acc=0.065', 'test_ppr=0.015', 'test_sen=1.000', 'test_spe=0.051', 'test_macc=0.526', 'test_g_mean=0.226']
['[600,5000]', 'loss=0.521', 'test_acu=0.474', 'test_f1_score=0.016', 'test_acc=0.108', 'test_ppr=0.008', 'test_sen=0.500', 'test_spe=0.102', 'test_macc=0.301', 'test_g_mean=0.226']
['[700,5000]', 'loss=0.518', 'test_acu=0.474', 'test_f1_score=0.017', 'test_acc=0.144', 'test_ppr=0.008', 'test_sen=0.500', 'test_spe=0.139', 'test_macc=0.319', 'test_g_mean=0.263']
['[800,5000]', 'loss=0.517', 'test_acu=0.474', 'test_f1_score=0.017', 'test_acc=0.165', 'test_ppr=0.009', 'test_sen=0.500', 'test_spe=0.161', 'test_macc=0.330', 'test_g_mean=0.283']
['[900,5000]', 'loss=0.515', 'test_acu=0.474', 'test_f1_score=0.018', 'test_acc=0.194', 'test_ppr=0.009', 'test_sen=0.500', 'test_spe=0.190', 'test_macc=0.345', 'test_g_mean=0.308']
['[1000,5000]', 'loss=0.514', 'test_acu=0.474', 'test_f1_score=0.018', 'test_acc=0.209', 'test_ppr=0.009', 'test_sen=0.500', 'test_spe=0.204', 'test_macc=0.352', 'test_g_mean=0.320']
['[1100,5000]', 'loss=0.513', 'test_acu=0.474', 'test_f1_score=0.018', 'test_acc=0.223', 'test_ppr=0.009', 'test_sen=0.500', 'test_spe=0.219', 'test_macc=0.359', 'test_g_mean=0.331']
['[1200,5000]', 'loss=0.512', 'test_acu=0.474', 'test_f1_score=0.019', 'test_acc=0.245', 'test_ppr=0.010', 'test_sen=0.500', 'test_spe=0.241', 'test_macc=0.370', 'test_g_mean=0.347']
['[1300,5000]', 'loss=0.511', 'test_acu=0.478', 'test_f1_score=0.019', 'test_acc=0.259', 'test_ppr=0.010', 'test_sen=0.500', 'test_spe=0.255', 'test_macc=0.378', 'test_g_mean=0.357']
['[1400,5000]', 'loss=0.511', 'test_acu=0.478', 'test_f1_score=0.019', 'test_acc=0.266', 'test_ppr=0.010', 'test_sen=0.500', 'test_spe=0.263', 'test_macc=0.381', 'test_g_mean=0.362']
['[1500,5000]', 'loss=0.510', 'test_acu=0.478', 'test_f1_score=0.019', 'test_acc=0.273', 'test_ppr=0.010', 'test_sen=0.500', 'test_spe=0.270', 'test_macc=0.385', 'test_g_mean=0.367']
['[1600,5000]', 'loss=0.509', 'test_acu=0.478', 'test_f1_score=0.019', 'test_acc=0.273', 'test_ppr=0.010', 'test_sen=0.500', 'test_spe=0.270', 'test_macc=0.385', 'test_g_mean=0.367']
['[1700,5000]', 'loss=0.509', 'test_acu=0.478', 'test_f1_score=0.019', 'test_acc=0.273', 'test_ppr=0.010', 'test_sen=0.500', 'test_spe=0.270', 'test_macc=0.385', 'test_g_mean=0.367']
['[1800,5000]', 'loss=0.508', 'test_acu=0.478', 'test_f1_score=0.020', 'test_acc=0.281', 'test_ppr=0.010', 'test_sen=0.500', 'test_spe=0.277', 'test_macc=0.389', 'test_g_mean=0.372']
['[1900,5000]', 'loss=0.508', 'test_acu=0.478', 'test_f1_score=0.020', 'test_acc=0.281', 'test_ppr=0.010', 'test_sen=0.500', 'test_spe=0.277', 'test_macc=0.389', 'test_g_mean=0.372']
['[2000,5000]', 'loss=0.507', 'test_acu=0.478', 'test_f1_score=0.020', 'test_acc=0.281', 'test_ppr=0.010', 'test_sen=0.500', 'test_spe=0.277', 'test_macc=0.389', 'test_g_mean=0.372']
['[2100,5000]', 'loss=0.507', 'test_acu=0.478', 'test_f1_score=0.020', 'test_acc=0.281', 'test_ppr=0.010', 'test_sen=0.500', 'test_spe=0.277', 'test_macc=0.389', 'test_g_mean=0.372']
['[2200,5000]', 'loss=0.506', 'test_acu=0.478', 'test_f1_score=0.020', 'test_acc=0.281', 'test_ppr=0.010', 'test_sen=0.500', 'test_spe=0.277', 'test_macc=0.389', 'test_g_mean=0.372']
['[2300,5000]', 'loss=0.506', 'test_acu=0.478', 'test_f1_score=0.020', 'test_acc=0.281', 'test_ppr=0.010', 'test_sen=0.500', 'test_spe=0.277', 'test_macc=0.389', 'test_g_mean=0.372']
['[2400,5000]', 'loss=0.505', 'test_acu=0.478', 'test_f1_score=0.020', 'test_acc=0.281', 'test_ppr=0.010', 'test_sen=0.500', 'test_spe=0.277', 'test_macc=0.389', 'test_g_mean=0.372']
['[2500,5000]', 'loss=0.505', 'test_acu=0.478', 'test_f1_score=0.019', 'test_acc=0.273', 'test_ppr=0.010', 'test_sen=0.500', 'test_spe=0.270', 'test_macc=0.385', 'test_g_mean=0.367']
['[2600,5000]', 'loss=0.504', 'test_acu=0.478', 'test_f1_score=0.019', 'test_acc=0.273', 'test_ppr=0.010', 'test_sen=0.500', 'test_spe=0.270', 'test_macc=0.385', 'test_g_mean=0.367']
['[2700,5000]', 'loss=0.504', 'test_acu=0.478', 'test_f1_score=0.019', 'test_acc=0.273', 'test_ppr=0.010', 'test_sen=0.500', 'test_spe=0.270', 'test_macc=0.385', 'test_g_mean=0.367']
['[2800,5000]', 'loss=0.503', 'test_acu=0.482', 'test_f1_score=0.019', 'test_acc=0.273', 'test_ppr=0.010', 'test_sen=0.500', 'test_spe=0.270', 'test_macc=0.385', 'test_g_mean=0.367']
['[2900,5000]', 'loss=0.503', 'test_acu=0.482', 'test_f1_score=0.019', 'test_acc=0.266', 'test_ppr=0.010', 'test_sen=0.500', 'test_spe=0.263', 'test_macc=0.381', 'test_g_mean=0.362']
['[3000,5000]', 'loss=0.502', 'test_acu=0.482', 'test_f1_score=0.019', 'test_acc=0.266', 'test_ppr=0.010', 'test_sen=0.500', 'test_spe=0.263', 'test_macc=0.381', 'test_g_mean=0.362']
['[3100,5000]', 'loss=0.502', 'test_acu=0.482', 'test_f1_score=0.019', 'test_acc=0.266', 'test_ppr=0.010', 'test_sen=0.500', 'test_spe=0.263', 'test_macc=0.381', 'test_g_mean=0.362']
['[3200,5000]', 'loss=0.502', 'test_acu=0.482', 'test_f1_score=0.019', 'test_acc=0.266', 'test_ppr=0.010', 'test_sen=0.500', 'test_spe=0.263', 'test_macc=0.381', 'test_g_mean=0.362']
['[3300,5000]', 'loss=0.501', 'test_acu=0.485', 'test_f1_score=0.019', 'test_acc=0.266', 'test_ppr=0.010', 'test_sen=0.500', 'test_spe=0.263', 'test_macc=0.381', 'test_g_mean=0.362']
['[3400,5000]', 'loss=0.501', 'test_acu=0.485', 'test_f1_score=0.019', 'test_acc=0.266', 'test_ppr=0.010', 'test_sen=0.500', 'test_spe=0.263', 'test_macc=0.381', 'test_g_mean=0.362']
['[3500,5000]', 'loss=0.500', 'test_acu=0.485', 'test_f1_score=0.019', 'test_acc=0.266', 'test_ppr=0.010', 'test_sen=0.500', 'test_spe=0.263', 'test_macc=0.381', 'test_g_mean=0.362']
['[3600,5000]', 'loss=0.500', 'test_acu=0.485', 'test_f1_score=0.019', 'test_acc=0.266', 'test_ppr=0.010', 'test_sen=0.500', 'test_spe=0.263', 'test_macc=0.381', 'test_g_mean=0.362']
['[3700,5000]', 'loss=0.499', 'test_acu=0.485', 'test_f1_score=0.019', 'test_acc=0.266', 'test_ppr=0.010', 'test_sen=0.500', 'test_spe=0.263', 'test_macc=0.381', 'test_g_mean=0.362']
['[3800,5000]', 'loss=0.499', 'test_acu=0.485', 'test_f1_score=0.019', 'test_acc=0.266', 'test_ppr=0.010', 'test_sen=0.500', 'test_spe=0.263', 'test_macc=0.381', 'test_g_mean=0.362']
['[3900,5000]', 'loss=0.498', 'test_acu=0.485', 'test_f1_score=0.019', 'test_acc=0.266', 'test_ppr=0.010', 'test_sen=0.500', 'test_spe=0.263', 'test_macc=0.381', 'test_g_mean=0.362']
['[4000,5000]', 'loss=0.498', 'test_acu=0.485', 'test_f1_score=0.019', 'test_acc=0.266', 'test_ppr=0.010', 'test_sen=0.500', 'test_spe=0.263', 'test_macc=0.381', 'test_g_mean=0.362']
