1 fold training
['[0,5000]', 'loss=0.612', 'test_acu=0.389', 'test_f1_score=0.026', 'test_acc=0.280', 'test_ppr=0.013', 'test_sen=0.800', 'test_spe=0.273', 'test_macc=0.537', 'test_g_mean=0.467']
['[100,5000]', 'loss=0.574', 'test_acu=0.378', 'test_f1_score=0.028', 'test_acc=0.325', 'test_ppr=0.014', 'test_sen=0.800', 'test_spe=0.320', 'test_macc=0.560', 'test_g_mean=0.506']
['[200,5000]', 'loss=0.544', 'test_acu=0.379', 'test_f1_score=0.030', 'test_acc=0.376', 'test_ppr=0.015', 'test_sen=0.800', 'test_spe=0.371', 'test_macc=0.585', 'test_g_mean=0.545']
['[300,5000]', 'loss=0.523', 'test_acu=0.389', 'test_f1_score=0.033', 'test_acc=0.434', 'test_ppr=0.017', 'test_sen=0.800', 'test_spe=0.429', 'test_macc=0.615', 'test_g_mean=0.586']
['[400,5000]', 'loss=0.510', 'test_acu=0.400', 'test_f1_score=0.028', 'test_acc=0.494', 'test_ppr=0.014', 'test_sen=0.600', 'test_spe=0.493', 'test_macc=0.546', 'test_g_mean=0.544']
['[500,5000]', 'loss=0.503', 'test_acu=0.416', 'test_f1_score=0.021', 'test_acc=0.540', 'test_ppr=0.011', 'test_sen=0.400', 'test_spe=0.541', 'test_macc=0.471', 'test_g_mean=0.465']
['[600,5000]', 'loss=0.499', 'test_acu=0.428', 'test_f1_score=0.022', 'test_acc=0.573', 'test_ppr=0.011', 'test_sen=0.400', 'test_spe=0.576', 'test_macc=0.488', 'test_g_mean=0.480']
['[700,5000]', 'loss=0.496', 'test_acu=0.433', 'test_f1_score=0.023', 'test_acc=0.598', 'test_ppr=0.012', 'test_sen=0.400', 'test_spe=0.600', 'test_macc=0.500', 'test_g_mean=0.490']
['[800,5000]', 'loss=0.495', 'test_acu=0.441', 'test_f1_score=0.024', 'test_acc=0.612', 'test_ppr=0.013', 'test_sen=0.400', 'test_spe=0.615', 'test_macc=0.507', 'test_g_mean=0.496']
['[900,5000]', 'loss=0.494', 'test_acu=0.449', 'test_f1_score=0.025', 'test_acc=0.622', 'test_ppr=0.013', 'test_sen=0.400', 'test_spe=0.624', 'test_macc=0.512', 'test_g_mean=0.500']
['[1000,5000]', 'loss=0.493', 'test_acu=0.453', 'test_f1_score=0.025', 'test_acc=0.624', 'test_ppr=0.013', 'test_sen=0.400', 'test_spe=0.627', 'test_macc=0.513', 'test_g_mean=0.501']
['[1100,5000]', 'loss=0.493', 'test_acu=0.460', 'test_f1_score=0.025', 'test_acc=0.629', 'test_ppr=0.013', 'test_sen=0.400', 'test_spe=0.632', 'test_macc=0.516', 'test_g_mean=0.503']
['[1200,5000]', 'loss=0.492', 'test_acu=0.464', 'test_f1_score=0.025', 'test_acc=0.629', 'test_ppr=0.013', 'test_sen=0.400', 'test_spe=0.632', 'test_macc=0.516', 'test_g_mean=0.503']
['[1300,5000]', 'loss=0.492', 'test_acu=0.467', 'test_f1_score=0.025', 'test_acc=0.629', 'test_ppr=0.013', 'test_sen=0.400', 'test_spe=0.632', 'test_macc=0.516', 'test_g_mean=0.503']
['[1400,5000]', 'loss=0.491', 'test_acu=0.476', 'test_f1_score=0.025', 'test_acc=0.629', 'test_ppr=0.013', 'test_sen=0.400', 'test_spe=0.632', 'test_macc=0.516', 'test_g_mean=0.503']
['[1500,5000]', 'loss=0.491', 'test_acu=0.483', 'test_f1_score=0.025', 'test_acc=0.631', 'test_ppr=0.013', 'test_sen=0.400', 'test_spe=0.634', 'test_macc=0.517', 'test_g_mean=0.504']
['[1600,5000]', 'loss=0.490', 'test_acu=0.487', 'test_f1_score=0.026', 'test_acc=0.634', 'test_ppr=0.013', 'test_sen=0.400', 'test_spe=0.637', 'test_macc=0.518', 'test_g_mean=0.505']
['[1700,5000]', 'loss=0.490', 'test_acu=0.488', 'test_f1_score=0.026', 'test_acc=0.634', 'test_ppr=0.013', 'test_sen=0.400', 'test_spe=0.637', 'test_macc=0.518', 'test_g_mean=0.505']
['[1800,5000]', 'loss=0.489', 'test_acu=0.489', 'test_f1_score=0.026', 'test_acc=0.639', 'test_ppr=0.013', 'test_sen=0.400', 'test_spe=0.641', 'test_macc=0.521', 'test_g_mean=0.507']
['[1900,5000]', 'loss=0.489', 'test_acu=0.493', 'test_f1_score=0.026', 'test_acc=0.641', 'test_ppr=0.014', 'test_sen=0.400', 'test_spe=0.644', 'test_macc=0.522', 'test_g_mean=0.508']
['[2000,5000]', 'loss=0.488', 'test_acu=0.496', 'test_f1_score=0.026', 'test_acc=0.643', 'test_ppr=0.014', 'test_sen=0.400', 'test_spe=0.646', 'test_macc=0.523', 'test_g_mean=0.508']
['[2100,5000]', 'loss=0.487', 'test_acu=0.501', 'test_f1_score=0.026', 'test_acc=0.641', 'test_ppr=0.014', 'test_sen=0.400', 'test_spe=0.644', 'test_macc=0.522', 'test_g_mean=0.508']
['[2200,5000]', 'loss=0.487', 'test_acu=0.504', 'test_f1_score=0.026', 'test_acc=0.636', 'test_ppr=0.013', 'test_sen=0.400', 'test_spe=0.639', 'test_macc=0.520', 'test_g_mean=0.506']
['[2300,5000]', 'loss=0.486', 'test_acu=0.508', 'test_f1_score=0.025', 'test_acc=0.627', 'test_ppr=0.013', 'test_sen=0.400', 'test_spe=0.629', 'test_macc=0.515', 'test_g_mean=0.502']
['[2400,5000]', 'loss=0.486', 'test_acu=0.512', 'test_f1_score=0.024', 'test_acc=0.614', 'test_ppr=0.013', 'test_sen=0.400', 'test_spe=0.617', 'test_macc=0.509', 'test_g_mean=0.497']
['[2500,5000]', 'loss=0.485', 'test_acu=0.518', 'test_f1_score=0.024', 'test_acc=0.605', 'test_ppr=0.012', 'test_sen=0.400', 'test_spe=0.607', 'test_macc=0.504', 'test_g_mean=0.493']
['[2600,5000]', 'loss=0.484', 'test_acu=0.519', 'test_f1_score=0.024', 'test_acc=0.600', 'test_ppr=0.012', 'test_sen=0.400', 'test_spe=0.602', 'test_macc=0.501', 'test_g_mean=0.491']
['[2700,5000]', 'loss=0.484', 'test_acu=0.520', 'test_f1_score=0.023', 'test_acc=0.593', 'test_ppr=0.012', 'test_sen=0.400', 'test_spe=0.595', 'test_macc=0.498', 'test_g_mean=0.488']
['[2800,5000]', 'loss=0.483', 'test_acu=0.521', 'test_f1_score=0.023', 'test_acc=0.590', 'test_ppr=0.012', 'test_sen=0.400', 'test_spe=0.593', 'test_macc=0.496', 'test_g_mean=0.487']
['[2900,5000]', 'loss=0.482', 'test_acu=0.523', 'test_f1_score=0.023', 'test_acc=0.586', 'test_ppr=0.012', 'test_sen=0.400', 'test_spe=0.588', 'test_macc=0.494', 'test_g_mean=0.485']
['[3000,5000]', 'loss=0.482', 'test_acu=0.526', 'test_f1_score=0.022', 'test_acc=0.578', 'test_ppr=0.011', 'test_sen=0.400', 'test_spe=0.580', 'test_macc=0.490', 'test_g_mean=0.482']
['[3100,5000]', 'loss=0.481', 'test_acu=0.529', 'test_f1_score=0.022', 'test_acc=0.573', 'test_ppr=0.011', 'test_sen=0.400', 'test_spe=0.576', 'test_macc=0.488', 'test_g_mean=0.480']
['[3200,5000]', 'loss=0.480', 'test_acu=0.530', 'test_f1_score=0.022', 'test_acc=0.571', 'test_ppr=0.011', 'test_sen=0.400', 'test_spe=0.573', 'test_macc=0.487', 'test_g_mean=0.479']
['[3300,5000]', 'loss=0.480', 'test_acu=0.531', 'test_f1_score=0.022', 'test_acc=0.566', 'test_ppr=0.011', 'test_sen=0.400', 'test_spe=0.568', 'test_macc=0.484', 'test_g_mean=0.477']
