1 fold training
['[0,5000]', 'loss=0.544', 'test_acu=0.330', 'test_f1_score=0.082', 'test_acc=0.082', 'test_ppr=0.043', 'test_sen=1.000', 'test_spe=0.043', 'test_macc=0.521', 'test_g_mean=0.206']
['[100,5000]', 'loss=0.503', 'test_acu=0.319', 'test_f1_score=0.087', 'test_acc=0.143', 'test_ppr=0.045', 'test_sen=1.000', 'test_spe=0.106', 'test_macc=0.553', 'test_g_mean=0.326']
['[200,5000]', 'loss=0.472', 'test_acu=0.340', 'test_f1_score=0.100', 'test_acc=0.265', 'test_ppr=0.053', 'test_sen=1.000', 'test_spe=0.234', 'test_macc=0.617', 'test_g_mean=0.484']
['[300,5000]', 'loss=0.452', 'test_acu=0.372', 'test_f1_score=0.129', 'test_acc=0.449', 'test_ppr=0.069', 'test_sen=1.000', 'test_spe=0.426', 'test_macc=0.713', 'test_g_mean=0.652']
['[400,5000]', 'loss=0.440', 'test_acu=0.532', 'test_f1_score=0.080', 'test_acc=0.531', 'test_ppr=0.043', 'test_sen=0.500', 'test_spe=0.532', 'test_macc=0.516', 'test_g_mean=0.516']
['[500,5000]', 'loss=0.432', 'test_acu=0.553', 'test_f1_score=0.091', 'test_acc=0.592', 'test_ppr=0.050', 'test_sen=0.500', 'test_spe=0.596', 'test_macc=0.548', 'test_g_mean=0.546']
['[600,5000]', 'loss=0.426', 'test_acu=0.574', 'test_f1_score=0.100', 'test_acc=0.633', 'test_ppr=0.056', 'test_sen=0.500', 'test_spe=0.638', 'test_macc=0.569', 'test_g_mean=0.565']
['[700,5000]', 'loss=0.422', 'test_acu=0.574', 'test_f1_score=0.100', 'test_acc=0.633', 'test_ppr=0.056', 'test_sen=0.500', 'test_spe=0.638', 'test_macc=0.569', 'test_g_mean=0.565']
['[800,5000]', 'loss=0.417', 'test_acu=0.596', 'test_f1_score=0.100', 'test_acc=0.633', 'test_ppr=0.056', 'test_sen=0.500', 'test_spe=0.638', 'test_macc=0.569', 'test_g_mean=0.565']
['[900,5000]', 'loss=0.413', 'test_acu=0.596', 'test_f1_score=0.105', 'test_acc=0.653', 'test_ppr=0.059', 'test_sen=0.500', 'test_spe=0.660', 'test_macc=0.580', 'test_g_mean=0.574']
['[1000,5000]', 'loss=0.409', 'test_acu=0.596', 'test_f1_score=0.105', 'test_acc=0.653', 'test_ppr=0.059', 'test_sen=0.500', 'test_spe=0.660', 'test_macc=0.580', 'test_g_mean=0.574']
['[1100,5000]', 'loss=0.404', 'test_acu=0.585', 'test_f1_score=0.105', 'test_acc=0.653', 'test_ppr=0.059', 'test_sen=0.500', 'test_spe=0.660', 'test_macc=0.580', 'test_g_mean=0.574']
['[1200,5000]', 'loss=0.400', 'test_acu=0.596', 'test_f1_score=0.111', 'test_acc=0.673', 'test_ppr=0.062', 'test_sen=0.500', 'test_spe=0.681', 'test_macc=0.590', 'test_g_mean=0.583']
['[1300,5000]', 'loss=0.396', 'test_acu=0.596', 'test_f1_score=0.111', 'test_acc=0.673', 'test_ppr=0.062', 'test_sen=0.500', 'test_spe=0.681', 'test_macc=0.590', 'test_g_mean=0.583']
['[1400,5000]', 'loss=0.391', 'test_acu=0.585', 'test_f1_score=0.111', 'test_acc=0.673', 'test_ppr=0.062', 'test_sen=0.500', 'test_spe=0.681', 'test_macc=0.590', 'test_g_mean=0.583']
['[1500,5000]', 'loss=0.387', 'test_acu=0.574', 'test_f1_score=0.111', 'test_acc=0.673', 'test_ppr=0.062', 'test_sen=0.500', 'test_spe=0.681', 'test_macc=0.590', 'test_g_mean=0.583']
['[1600,5000]', 'loss=0.382', 'test_acu=0.574', 'test_f1_score=0.111', 'test_acc=0.673', 'test_ppr=0.062', 'test_sen=0.500', 'test_spe=0.681', 'test_macc=0.590', 'test_g_mean=0.583']
['[1700,5000]', 'loss=0.377', 'test_acu=0.574', 'test_f1_score=0.100', 'test_acc=0.633', 'test_ppr=0.056', 'test_sen=0.500', 'test_spe=0.638', 'test_macc=0.569', 'test_g_mean=0.565']
['[1800,5000]', 'loss=0.372', 'test_acu=0.564', 'test_f1_score=0.095', 'test_acc=0.612', 'test_ppr=0.053', 'test_sen=0.500', 'test_spe=0.617', 'test_macc=0.559', 'test_g_mean=0.555']
['[1900,5000]', 'loss=0.367', 'test_acu=0.553', 'test_f1_score=0.091', 'test_acc=0.592', 'test_ppr=0.050', 'test_sen=0.500', 'test_spe=0.596', 'test_macc=0.548', 'test_g_mean=0.546']
['[2000,5000]', 'loss=0.362', 'test_acu=0.553', 'test_f1_score=0.083', 'test_acc=0.551', 'test_ppr=0.045', 'test_sen=0.500', 'test_spe=0.553', 'test_macc=0.527', 'test_g_mean=0.526']
['[2100,5000]', 'loss=0.357', 'test_acu=0.553', 'test_f1_score=0.077', 'test_acc=0.510', 'test_ppr=0.042', 'test_sen=0.500', 'test_spe=0.511', 'test_macc=0.505', 'test_g_mean=0.505']
['[2200,5000]', 'loss=0.351', 'test_acu=0.543', 'test_f1_score=0.077', 'test_acc=0.510', 'test_ppr=0.042', 'test_sen=0.500', 'test_spe=0.511', 'test_macc=0.505', 'test_g_mean=0.505']
['[2300,5000]', 'loss=0.346', 'test_acu=0.543', 'test_f1_score=0.077', 'test_acc=0.510', 'test_ppr=0.042', 'test_sen=0.500', 'test_spe=0.511', 'test_macc=0.505', 'test_g_mean=0.505']
['[2400,5000]', 'loss=0.341', 'test_acu=0.521', 'test_f1_score=0.071', 'test_acc=0.469', 'test_ppr=0.038', 'test_sen=0.500', 'test_spe=0.468', 'test_macc=0.484', 'test_g_mean=0.484']
['[2500,5000]', 'loss=0.335', 'test_acu=0.521', 'test_f1_score=0.069', 'test_acc=0.449', 'test_ppr=0.037', 'test_sen=0.500', 'test_spe=0.447', 'test_macc=0.473', 'test_g_mean=0.473']
['[2600,5000]', 'loss=0.329', 'test_acu=0.521', 'test_f1_score=0.065', 'test_acc=0.408', 'test_ppr=0.034', 'test_sen=0.500', 'test_spe=0.404', 'test_macc=0.452', 'test_g_mean=0.450']
['[2700,5000]', 'loss=0.324', 'test_acu=0.521', 'test_f1_score=0.067', 'test_acc=0.429', 'test_ppr=0.036', 'test_sen=0.500', 'test_spe=0.426', 'test_macc=0.463', 'test_g_mean=0.461']
['[2800,5000]', 'loss=0.318', 'test_acu=0.521', 'test_f1_score=0.067', 'test_acc=0.429', 'test_ppr=0.036', 'test_sen=0.500', 'test_spe=0.426', 'test_macc=0.463', 'test_g_mean=0.461']
