1 fold training
['[0,5000]', 'loss=0.427', 'test_acu=0.298', 'test_f1_score=0.078', 'test_acc=0.041', 'test_ppr=0.041', 'test_sen=1.000', 'test_spe=0.000', 'test_macc=0.500', 'test_g_mean=0.000']
['[100,5000]', 'loss=0.063', 'test_acu=0.532', 'test_f1_score=0.061', 'test_acc=0.367', 'test_ppr=0.032', 'test_sen=0.500', 'test_spe=0.362', 'test_macc=0.431', 'test_g_mean=0.425']
['[200,5000]', 'loss=0.062', 'test_acu=0.574', 'test_f1_score=0.059', 'test_acc=0.347', 'test_ppr=0.031', 'test_sen=0.500', 'test_spe=0.340', 'test_macc=0.420', 'test_g_mean=0.413']
['[300,5000]', 'loss=0.062', 'test_acu=0.585', 'test_f1_score=0.059', 'test_acc=0.347', 'test_ppr=0.031', 'test_sen=0.500', 'test_spe=0.340', 'test_macc=0.420', 'test_g_mean=0.413']
['[400,5000]', 'loss=0.062', 'test_acu=0.585', 'test_f1_score=0.059', 'test_acc=0.347', 'test_ppr=0.031', 'test_sen=0.500', 'test_spe=0.340', 'test_macc=0.420', 'test_g_mean=0.413']
['[500,5000]', 'loss=0.062', 'test_acu=0.596', 'test_f1_score=0.057', 'test_acc=0.327', 'test_ppr=0.030', 'test_sen=0.500', 'test_spe=0.319', 'test_macc=0.410', 'test_g_mean=0.399']
['[600,5000]', 'loss=0.062', 'test_acu=0.596', 'test_f1_score=0.057', 'test_acc=0.327', 'test_ppr=0.030', 'test_sen=0.500', 'test_spe=0.319', 'test_macc=0.410', 'test_g_mean=0.399']
['[700,5000]', 'loss=0.062', 'test_acu=0.606', 'test_f1_score=0.057', 'test_acc=0.327', 'test_ppr=0.030', 'test_sen=0.500', 'test_spe=0.319', 'test_macc=0.410', 'test_g_mean=0.399']
['[800,5000]', 'loss=0.062', 'test_acu=0.606', 'test_f1_score=0.057', 'test_acc=0.327', 'test_ppr=0.030', 'test_sen=0.500', 'test_spe=0.319', 'test_macc=0.410', 'test_g_mean=0.399']
['[900,5000]', 'loss=0.062', 'test_acu=0.596', 'test_f1_score=0.057', 'test_acc=0.327', 'test_ppr=0.030', 'test_sen=0.500', 'test_spe=0.319', 'test_macc=0.410', 'test_g_mean=0.399']
['[1000,5000]', 'loss=0.061', 'test_acu=0.596', 'test_f1_score=0.057', 'test_acc=0.327', 'test_ppr=0.030', 'test_sen=0.500', 'test_spe=0.319', 'test_macc=0.410', 'test_g_mean=0.399']
['[1100,5000]', 'loss=0.061', 'test_acu=0.596', 'test_f1_score=0.057', 'test_acc=0.327', 'test_ppr=0.030', 'test_sen=0.500', 'test_spe=0.319', 'test_macc=0.410', 'test_g_mean=0.399']
['[1200,5000]', 'loss=0.061', 'test_acu=0.606', 'test_f1_score=0.057', 'test_acc=0.327', 'test_ppr=0.030', 'test_sen=0.500', 'test_spe=0.319', 'test_macc=0.410', 'test_g_mean=0.399']
['[1300,5000]', 'loss=0.061', 'test_acu=0.606', 'test_f1_score=0.057', 'test_acc=0.327', 'test_ppr=0.030', 'test_sen=0.500', 'test_spe=0.319', 'test_macc=0.410', 'test_g_mean=0.399']
['[1400,5000]', 'loss=0.061', 'test_acu=0.606', 'test_f1_score=0.057', 'test_acc=0.327', 'test_ppr=0.030', 'test_sen=0.500', 'test_spe=0.319', 'test_macc=0.410', 'test_g_mean=0.399']
['[1500,5000]', 'loss=0.061', 'test_acu=0.606', 'test_f1_score=0.057', 'test_acc=0.327', 'test_ppr=0.030', 'test_sen=0.500', 'test_spe=0.319', 'test_macc=0.410', 'test_g_mean=0.399']
['[1600,5000]', 'loss=0.061', 'test_acu=0.606', 'test_f1_score=0.056', 'test_acc=0.306', 'test_ppr=0.029', 'test_sen=0.500', 'test_spe=0.298', 'test_macc=0.399', 'test_g_mean=0.386']
['[1700,5000]', 'loss=0.061', 'test_acu=0.606', 'test_f1_score=0.056', 'test_acc=0.306', 'test_ppr=0.029', 'test_sen=0.500', 'test_spe=0.298', 'test_macc=0.399', 'test_g_mean=0.386']
