1 fold training
['[0,5000]', 'loss=0.637', 'test_acu=0.322', 'test_f1_score=0.033', 'test_acc=0.209', 'test_ppr=0.017', 'test_sen=1.000', 'test_spe=0.199', 'test_macc=0.599', 'test_g_mean=0.446']
['[100,5000]', 'loss=0.607', 'test_acu=0.312', 'test_f1_score=0.033', 'test_acc=0.199', 'test_ppr=0.017', 'test_sen=1.000', 'test_spe=0.188', 'test_macc=0.594', 'test_g_mean=0.434']
['[200,5000]', 'loss=0.580', 'test_acu=0.312', 'test_f1_score=0.033', 'test_acc=0.199', 'test_ppr=0.017', 'test_sen=1.000', 'test_spe=0.188', 'test_macc=0.594', 'test_g_mean=0.434']
['[300,5000]', 'loss=0.558', 'test_acu=0.308', 'test_f1_score=0.033', 'test_acc=0.203', 'test_ppr=0.017', 'test_sen=1.000', 'test_spe=0.192', 'test_macc=0.596', 'test_g_mean=0.438']
['[400,5000]', 'loss=0.541', 'test_acu=0.307', 'test_f1_score=0.035', 'test_acc=0.260', 'test_ppr=0.018', 'test_sen=1.000', 'test_spe=0.250', 'test_macc=0.625', 'test_g_mean=0.500']
['[500,5000]', 'loss=0.530', 'test_acu=0.307', 'test_f1_score=0.038', 'test_acc=0.307', 'test_ppr=0.019', 'test_sen=1.000', 'test_spe=0.298', 'test_macc=0.649', 'test_g_mean=0.546']
['[600,5000]', 'loss=0.522', 'test_acu=0.307', 'test_f1_score=0.041', 'test_acc=0.361', 'test_ppr=0.021', 'test_sen=1.000', 'test_spe=0.353', 'test_macc=0.676', 'test_g_mean=0.594']
['[700,5000]', 'loss=0.517', 'test_acu=0.304', 'test_f1_score=0.043', 'test_acc=0.392', 'test_ppr=0.022', 'test_sen=1.000', 'test_spe=0.384', 'test_macc=0.692', 'test_g_mean=0.619']
['[800,5000]', 'loss=0.514', 'test_acu=0.305', 'test_f1_score=0.034', 'test_acc=0.432', 'test_ppr=0.018', 'test_sen=0.750', 'test_spe=0.428', 'test_macc=0.589', 'test_g_mean=0.567']
['[900,5000]', 'loss=0.512', 'test_acu=0.309', 'test_f1_score=0.036', 'test_acc=0.456', 'test_ppr=0.018', 'test_sen=0.750', 'test_spe=0.452', 'test_macc=0.601', 'test_g_mean=0.582']
['[1000,5000]', 'loss=0.510', 'test_acu=0.311', 'test_f1_score=0.036', 'test_acc=0.459', 'test_ppr=0.019', 'test_sen=0.750', 'test_spe=0.455', 'test_macc=0.603', 'test_g_mean=0.584']
['[1100,5000]', 'loss=0.509', 'test_acu=0.314', 'test_f1_score=0.038', 'test_acc=0.490', 'test_ppr=0.020', 'test_sen=0.750', 'test_spe=0.486', 'test_macc=0.618', 'test_g_mean=0.604']
['[1200,5000]', 'loss=0.508', 'test_acu=0.320', 'test_f1_score=0.039', 'test_acc=0.500', 'test_ppr=0.020', 'test_sen=0.750', 'test_spe=0.497', 'test_macc=0.623', 'test_g_mean=0.610']
['[1300,5000]', 'loss=0.507', 'test_acu=0.324', 'test_f1_score=0.039', 'test_acc=0.500', 'test_ppr=0.020', 'test_sen=0.750', 'test_spe=0.497', 'test_macc=0.623', 'test_g_mean=0.610']
['[1400,5000]', 'loss=0.506', 'test_acu=0.322', 'test_f1_score=0.039', 'test_acc=0.507', 'test_ppr=0.020', 'test_sen=0.750', 'test_spe=0.503', 'test_macc=0.627', 'test_g_mean=0.614']
['[1500,5000]', 'loss=0.505', 'test_acu=0.329', 'test_f1_score=0.039', 'test_acc=0.507', 'test_ppr=0.020', 'test_sen=0.750', 'test_spe=0.503', 'test_macc=0.627', 'test_g_mean=0.614']
['[1600,5000]', 'loss=0.504', 'test_acu=0.335', 'test_f1_score=0.039', 'test_acc=0.507', 'test_ppr=0.020', 'test_sen=0.750', 'test_spe=0.503', 'test_macc=0.627', 'test_g_mean=0.614']
