1 fold training
set gamma = -0.5
['[0,5000]', 'loss=0.992', 'test_acu=0.415', 'test_f1_score=0.046', 'test_acc=0.444', 'test_ppr=0.024', 'test_sen=0.800', 'test_spe=0.438', 'test_macc=0.619', 'test_g_mean=0.592']
['[100,5000]', 'loss=0.344', 'test_acu=0.422', 'test_f1_score=0.045', 'test_acc=0.424', 'test_ppr=0.023', 'test_sen=0.800', 'test_spe=0.418', 'test_macc=0.609', 'test_g_mean=0.578']
['[200,5000]', 'loss=0.080', 'test_acu=0.392', 'test_f1_score=0.039', 'test_acc=0.343', 'test_ppr=0.020', 'test_sen=0.800', 'test_spe=0.336', 'test_macc=0.568', 'test_g_mean=0.518']
['[300,5000]', 'loss=0.035', 'test_acu=0.292', 'test_f1_score=0.043', 'test_acc=0.259', 'test_ppr=0.022', 'test_sen=1.000', 'test_spe=0.247', 'test_macc=0.623', 'test_g_mean=0.497']
['[400,5000]', 'loss=0.033', 'test_acu=0.088', 'test_f1_score=0.039', 'test_acc=0.162', 'test_ppr=0.020', 'test_sen=1.000', 'test_spe=0.147', 'test_macc=0.574', 'test_g_mean=0.384']
['[500,5000]', 'loss=0.033', 'test_acu=0.100', 'test_f1_score=0.035', 'test_acc=0.067', 'test_ppr=0.018', 'test_sen=1.000', 'test_spe=0.051', 'test_macc=0.526', 'test_g_mean=0.227']
['[600,5000]', 'loss=0.034', 'test_acu=0.162', 'test_f1_score=0.033', 'test_acc=0.017', 'test_ppr=0.017', 'test_sen=1.000', 'test_spe=0.000', 'test_macc=0.500', 'test_g_mean=0.000']
['[700,5000]', 'loss=0.034', 'test_acu=0.202', 'test_f1_score=0.033', 'test_acc=0.017', 'test_ppr=0.017', 'test_sen=1.000', 'test_spe=0.000', 'test_macc=0.500', 'test_g_mean=0.000']
['[800,5000]', 'loss=0.034', 'test_acu=0.186', 'test_f1_score=0.033', 'test_acc=0.017', 'test_ppr=0.017', 'test_sen=1.000', 'test_spe=0.000', 'test_macc=0.500', 'test_g_mean=0.000']
['[900,5000]', 'loss=0.034', 'test_acu=0.179', 'test_f1_score=0.033', 'test_acc=0.017', 'test_ppr=0.017', 'test_sen=1.000', 'test_spe=0.000', 'test_macc=0.500', 'test_g_mean=0.000']
['[1000,5000]', 'loss=0.034', 'test_acu=0.243', 'test_f1_score=0.033', 'test_acc=0.017', 'test_ppr=0.017', 'test_sen=1.000', 'test_spe=0.000', 'test_macc=0.500', 'test_g_mean=0.000']
['[1100,5000]', 'loss=0.034', 'test_acu=0.496', 'test_f1_score=0.033', 'test_acc=0.017', 'test_ppr=0.017', 'test_sen=1.000', 'test_spe=0.000', 'test_macc=0.500', 'test_g_mean=0.000']
['[1200,5000]', 'loss=0.034', 'test_acu=0.582', 'test_f1_score=0.033', 'test_acc=0.017', 'test_ppr=0.017', 'test_sen=1.000', 'test_spe=0.000', 'test_macc=0.500', 'test_g_mean=0.000']
['[1300,5000]', 'loss=0.034', 'test_acu=0.540', 'test_f1_score=0.033', 'test_acc=0.017', 'test_ppr=0.017', 'test_sen=1.000', 'test_spe=0.000', 'test_macc=0.500', 'test_g_mean=0.000']
['[1400,5000]', 'loss=0.034', 'test_acu=0.493', 'test_f1_score=0.033', 'test_acc=0.017', 'test_ppr=0.017', 'test_sen=1.000', 'test_spe=0.000', 'test_macc=0.500', 'test_g_mean=0.000']
['[1500,5000]', 'loss=0.034', 'test_acu=0.523', 'test_f1_score=0.033', 'test_acc=0.017', 'test_ppr=0.017', 'test_sen=1.000', 'test_spe=0.000', 'test_macc=0.500', 'test_g_mean=0.000']
['[1600,5000]', 'loss=0.034', 'test_acu=0.551', 'test_f1_score=0.033', 'test_acc=0.017', 'test_ppr=0.017', 'test_sen=1.000', 'test_spe=0.000', 'test_macc=0.500', 'test_g_mean=0.000']
['[1700,5000]', 'loss=0.034', 'test_acu=0.581', 'test_f1_score=0.033', 'test_acc=0.017', 'test_ppr=0.017', 'test_sen=1.000', 'test_spe=0.000', 'test_macc=0.500', 'test_g_mean=0.000']
['[1800,5000]', 'loss=0.034', 'test_acu=0.589', 'test_f1_score=0.033', 'test_acc=0.017', 'test_ppr=0.017', 'test_sen=1.000', 'test_spe=0.000', 'test_macc=0.500', 'test_g_mean=0.000']
['[1900,5000]', 'loss=0.034', 'test_acu=0.593', 'test_f1_score=0.033', 'test_acc=0.017', 'test_ppr=0.017', 'test_sen=1.000', 'test_spe=0.000', 'test_macc=0.500', 'test_g_mean=0.000']
['[2000,5000]', 'loss=0.034', 'test_acu=0.595', 'test_f1_score=0.033', 'test_acc=0.017', 'test_ppr=0.017', 'test_sen=1.000', 'test_spe=0.000', 'test_macc=0.500', 'test_g_mean=0.000']
['[2100,5000]', 'loss=0.033', 'test_acu=0.592', 'test_f1_score=0.033', 'test_acc=0.017', 'test_ppr=0.017', 'test_sen=1.000', 'test_spe=0.000', 'test_macc=0.500', 'test_g_mean=0.000']
['[2200,5000]', 'loss=0.033', 'test_acu=0.589', 'test_f1_score=0.033', 'test_acc=0.017', 'test_ppr=0.017', 'test_sen=1.000', 'test_spe=0.000', 'test_macc=0.500', 'test_g_mean=0.000']
['[2300,5000]', 'loss=0.033', 'test_acu=0.589', 'test_f1_score=0.033', 'test_acc=0.017', 'test_ppr=0.017', 'test_sen=1.000', 'test_spe=0.000', 'test_macc=0.500', 'test_g_mean=0.000']
['[2400,5000]', 'loss=0.032', 'test_acu=0.586', 'test_f1_score=0.033', 'test_acc=0.017', 'test_ppr=0.017', 'test_sen=1.000', 'test_spe=0.000', 'test_macc=0.500', 'test_g_mean=0.000']
['[2500,5000]', 'loss=0.031', 'test_acu=0.586', 'test_f1_score=0.033', 'test_acc=0.017', 'test_ppr=0.017', 'test_sen=1.000', 'test_spe=0.000', 'test_macc=0.500', 'test_g_mean=0.000']
['[2600,5000]', 'loss=0.031', 'test_acu=0.569', 'test_f1_score=0.033', 'test_acc=0.017', 'test_ppr=0.017', 'test_sen=1.000', 'test_spe=0.000', 'test_macc=0.500', 'test_g_mean=0.000']
['[2700,5000]', 'loss=0.030', 'test_acu=0.412', 'test_f1_score=0.033', 'test_acc=0.017', 'test_ppr=0.017', 'test_sen=1.000', 'test_spe=0.000', 'test_macc=0.500', 'test_g_mean=0.000']
['[2800,5000]', 'loss=0.030', 'test_acu=0.390', 'test_f1_score=0.033', 'test_acc=0.017', 'test_ppr=0.017', 'test_sen=1.000', 'test_spe=0.000', 'test_macc=0.500', 'test_g_mean=0.000']
['[2900,5000]', 'loss=0.030', 'test_acu=0.438', 'test_f1_score=0.033', 'test_acc=0.017', 'test_ppr=0.017', 'test_sen=1.000', 'test_spe=0.000', 'test_macc=0.500', 'test_g_mean=0.000']
['[3000,5000]', 'loss=0.030', 'test_acu=0.471', 'test_f1_score=0.033', 'test_acc=0.017', 'test_ppr=0.017', 'test_sen=1.000', 'test_spe=0.000', 'test_macc=0.500', 'test_g_mean=0.000']
['[3100,5000]', 'loss=0.029', 'test_acu=0.475', 'test_f1_score=0.033', 'test_acc=0.017', 'test_ppr=0.017', 'test_sen=1.000', 'test_spe=0.000', 'test_macc=0.500', 'test_g_mean=0.000']
['[3200,5000]', 'loss=0.029', 'test_acu=0.468', 'test_f1_score=0.033', 'test_acc=0.017', 'test_ppr=0.017', 'test_sen=1.000', 'test_spe=0.000', 'test_macc=0.500', 'test_g_mean=0.000']
