1 fold training
['[0,5000]', 'loss=0.189', 'test_acu=0.076', 'test_f1_score=0.050', 'test_acc=0.026', 'test_ppr=0.026', 'test_sen=1.000', 'test_spe=0.000', 'test_macc=0.500', 'test_g_mean=0.000']
['[100,5000]', 'loss=0.047', 'test_acu=0.257', 'test_f1_score=0.072', 'test_acc=0.342', 'test_ppr=0.037', 'test_sen=1.000', 'test_spe=0.325', 'test_macc=0.662', 'test_g_mean=0.570']
['[200,5000]', 'loss=0.047', 'test_acu=0.339', 'test_f1_score=0.069', 'test_acc=0.308', 'test_ppr=0.036', 'test_sen=1.000', 'test_spe=0.289', 'test_macc=0.645', 'test_g_mean=0.538']
['[300,5000]', 'loss=0.047', 'test_acu=0.368', 'test_f1_score=0.067', 'test_acc=0.291', 'test_ppr=0.035', 'test_sen=1.000', 'test_spe=0.272', 'test_macc=0.636', 'test_g_mean=0.521']
['[400,5000]', 'loss=0.047', 'test_acu=0.392', 'test_f1_score=0.067', 'test_acc=0.291', 'test_ppr=0.035', 'test_sen=1.000', 'test_spe=0.272', 'test_macc=0.636', 'test_g_mean=0.521']
['[500,5000]', 'loss=0.047', 'test_acu=0.409', 'test_f1_score=0.065', 'test_acc=0.265', 'test_ppr=0.034', 'test_sen=1.000', 'test_spe=0.246', 'test_macc=0.623', 'test_g_mean=0.496']
['[600,5000]', 'loss=0.047', 'test_acu=0.418', 'test_f1_score=0.065', 'test_acc=0.256', 'test_ppr=0.033', 'test_sen=1.000', 'test_spe=0.237', 'test_macc=0.618', 'test_g_mean=0.487']
['[700,5000]', 'loss=0.047', 'test_acu=0.427', 'test_f1_score=0.065', 'test_acc=0.256', 'test_ppr=0.033', 'test_sen=1.000', 'test_spe=0.237', 'test_macc=0.618', 'test_g_mean=0.487']
['[800,5000]', 'loss=0.047', 'test_acu=0.427', 'test_f1_score=0.064', 'test_acc=0.248', 'test_ppr=0.033', 'test_sen=1.000', 'test_spe=0.228', 'test_macc=0.614', 'test_g_mean=0.478']
['[900,5000]', 'loss=0.047', 'test_acu=0.433', 'test_f1_score=0.064', 'test_acc=0.248', 'test_ppr=0.033', 'test_sen=1.000', 'test_spe=0.228', 'test_macc=0.614', 'test_g_mean=0.478']
['[1000,5000]', 'loss=0.047', 'test_acu=0.433', 'test_f1_score=0.064', 'test_acc=0.248', 'test_ppr=0.033', 'test_sen=1.000', 'test_spe=0.228', 'test_macc=0.614', 'test_g_mean=0.478']
['[1100,5000]', 'loss=0.047', 'test_acu=0.439', 'test_f1_score=0.062', 'test_acc=0.231', 'test_ppr=0.032', 'test_sen=1.000', 'test_spe=0.211', 'test_macc=0.605', 'test_g_mean=0.459']
['[1200,5000]', 'loss=0.047', 'test_acu=0.442', 'test_f1_score=0.062', 'test_acc=0.222', 'test_ppr=0.032', 'test_sen=1.000', 'test_spe=0.202', 'test_macc=0.601', 'test_g_mean=0.449']
['[1300,5000]', 'loss=0.047', 'test_acu=0.442', 'test_f1_score=0.062', 'test_acc=0.222', 'test_ppr=0.032', 'test_sen=1.000', 'test_spe=0.202', 'test_macc=0.601', 'test_g_mean=0.449']
['[1400,5000]', 'loss=0.047', 'test_acu=0.444', 'test_f1_score=0.062', 'test_acc=0.222', 'test_ppr=0.032', 'test_sen=1.000', 'test_spe=0.202', 'test_macc=0.601', 'test_g_mean=0.449']
['[1500,5000]', 'loss=0.047', 'test_acu=0.444', 'test_f1_score=0.062', 'test_acc=0.222', 'test_ppr=0.032', 'test_sen=1.000', 'test_spe=0.202', 'test_macc=0.601', 'test_g_mean=0.449']
['[1600,5000]', 'loss=0.047', 'test_acu=0.444', 'test_f1_score=0.062', 'test_acc=0.222', 'test_ppr=0.032', 'test_sen=1.000', 'test_spe=0.202', 'test_macc=0.601', 'test_g_mean=0.449']
['[1700,5000]', 'loss=0.047', 'test_acu=0.444', 'test_f1_score=0.062', 'test_acc=0.222', 'test_ppr=0.032', 'test_sen=1.000', 'test_spe=0.202', 'test_macc=0.601', 'test_g_mean=0.449']
['[1800,5000]', 'loss=0.047', 'test_acu=0.450', 'test_f1_score=0.062', 'test_acc=0.222', 'test_ppr=0.032', 'test_sen=1.000', 'test_spe=0.202', 'test_macc=0.601', 'test_g_mean=0.449']
['[1900,5000]', 'loss=0.047', 'test_acu=0.450', 'test_f1_score=0.062', 'test_acc=0.222', 'test_ppr=0.032', 'test_sen=1.000', 'test_spe=0.202', 'test_macc=0.601', 'test_g_mean=0.449']
['[2000,5000]', 'loss=0.047', 'test_acu=0.450', 'test_f1_score=0.061', 'test_acc=0.214', 'test_ppr=0.032', 'test_sen=1.000', 'test_spe=0.193', 'test_macc=0.596', 'test_g_mean=0.439']
['[2100,5000]', 'loss=0.047', 'test_acu=0.450', 'test_f1_score=0.061', 'test_acc=0.214', 'test_ppr=0.032', 'test_sen=1.000', 'test_spe=0.193', 'test_macc=0.596', 'test_g_mean=0.439']
['[2200,5000]', 'loss=0.047', 'test_acu=0.450', 'test_f1_score=0.061', 'test_acc=0.205', 'test_ppr=0.031', 'test_sen=1.000', 'test_spe=0.184', 'test_macc=0.592', 'test_g_mean=0.429']
['[2300,5000]', 'loss=0.047', 'test_acu=0.453', 'test_f1_score=0.061', 'test_acc=0.205', 'test_ppr=0.031', 'test_sen=1.000', 'test_spe=0.184', 'test_macc=0.592', 'test_g_mean=0.429']
['[2400,5000]', 'loss=0.047', 'test_acu=0.456', 'test_f1_score=0.060', 'test_acc=0.197', 'test_ppr=0.031', 'test_sen=1.000', 'test_spe=0.175', 'test_macc=0.588', 'test_g_mean=0.419']
['[2500,5000]', 'loss=0.047', 'test_acu=0.459', 'test_f1_score=0.060', 'test_acc=0.197', 'test_ppr=0.031', 'test_sen=1.000', 'test_spe=0.175', 'test_macc=0.588', 'test_g_mean=0.419']
['[2600,5000]', 'loss=0.047', 'test_acu=0.459', 'test_f1_score=0.060', 'test_acc=0.197', 'test_ppr=0.031', 'test_sen=1.000', 'test_spe=0.175', 'test_macc=0.588', 'test_g_mean=0.419']
['[2700,5000]', 'loss=0.047', 'test_acu=0.459', 'test_f1_score=0.060', 'test_acc=0.197', 'test_ppr=0.031', 'test_sen=1.000', 'test_spe=0.175', 'test_macc=0.588', 'test_g_mean=0.419']
['[2800,5000]', 'loss=0.047', 'test_acu=0.459', 'test_f1_score=0.060', 'test_acc=0.197', 'test_ppr=0.031', 'test_sen=1.000', 'test_spe=0.175', 'test_macc=0.588', 'test_g_mean=0.419']
['[2900,5000]', 'loss=0.047', 'test_acu=0.459', 'test_f1_score=0.059', 'test_acc=0.188', 'test_ppr=0.031', 'test_sen=1.000', 'test_spe=0.167', 'test_macc=0.583', 'test_g_mean=0.408']
['[3000,5000]', 'loss=0.047', 'test_acu=0.459', 'test_f1_score=0.059', 'test_acc=0.179', 'test_ppr=0.030', 'test_sen=1.000', 'test_spe=0.158', 'test_macc=0.579', 'test_g_mean=0.397']
['[3100,5000]', 'loss=0.047', 'test_acu=0.459', 'test_f1_score=0.059', 'test_acc=0.179', 'test_ppr=0.030', 'test_sen=1.000', 'test_spe=0.158', 'test_macc=0.579', 'test_g_mean=0.397']
['[3200,5000]', 'loss=0.047', 'test_acu=0.462', 'test_f1_score=0.059', 'test_acc=0.179', 'test_ppr=0.030', 'test_sen=1.000', 'test_spe=0.158', 'test_macc=0.579', 'test_g_mean=0.397']
['[3300,5000]', 'loss=0.047', 'test_acu=0.465', 'test_f1_score=0.059', 'test_acc=0.179', 'test_ppr=0.030', 'test_sen=1.000', 'test_spe=0.158', 'test_macc=0.579', 'test_g_mean=0.397']
['[3400,5000]', 'loss=0.047', 'test_acu=0.465', 'test_f1_score=0.059', 'test_acc=0.179', 'test_ppr=0.030', 'test_sen=1.000', 'test_spe=0.158', 'test_macc=0.579', 'test_g_mean=0.397']
['[3500,5000]', 'loss=0.047', 'test_acu=0.465', 'test_f1_score=0.059', 'test_acc=0.179', 'test_ppr=0.030', 'test_sen=1.000', 'test_spe=0.158', 'test_macc=0.579', 'test_g_mean=0.397']
['[3600,5000]', 'loss=0.047', 'test_acu=0.468', 'test_f1_score=0.059', 'test_acc=0.179', 'test_ppr=0.030', 'test_sen=1.000', 'test_spe=0.158', 'test_macc=0.579', 'test_g_mean=0.397']
['[3700,5000]', 'loss=0.047', 'test_acu=0.468', 'test_f1_score=0.059', 'test_acc=0.179', 'test_ppr=0.030', 'test_sen=1.000', 'test_spe=0.158', 'test_macc=0.579', 'test_g_mean=0.397']
['[3800,5000]', 'loss=0.047', 'test_acu=0.468', 'test_f1_score=0.059', 'test_acc=0.179', 'test_ppr=0.030', 'test_sen=1.000', 'test_spe=0.158', 'test_macc=0.579', 'test_g_mean=0.397']
['[3900,5000]', 'loss=0.047', 'test_acu=0.468', 'test_f1_score=0.059', 'test_acc=0.179', 'test_ppr=0.030', 'test_sen=1.000', 'test_spe=0.158', 'test_macc=0.579', 'test_g_mean=0.397']
['[4000,5000]', 'loss=0.047', 'test_acu=0.468', 'test_f1_score=0.059', 'test_acc=0.179', 'test_ppr=0.030', 'test_sen=1.000', 'test_spe=0.158', 'test_macc=0.579', 'test_g_mean=0.397']
['[4100,5000]', 'loss=0.047', 'test_acu=0.474', 'test_f1_score=0.059', 'test_acc=0.179', 'test_ppr=0.030', 'test_sen=1.000', 'test_spe=0.158', 'test_macc=0.579', 'test_g_mean=0.397']
['[4200,5000]', 'loss=0.047', 'test_acu=0.474', 'test_f1_score=0.059', 'test_acc=0.179', 'test_ppr=0.030', 'test_sen=1.000', 'test_spe=0.158', 'test_macc=0.579', 'test_g_mean=0.397']
['[4300,5000]', 'loss=0.047', 'test_acu=0.477', 'test_f1_score=0.059', 'test_acc=0.179', 'test_ppr=0.030', 'test_sen=1.000', 'test_spe=0.158', 'test_macc=0.579', 'test_g_mean=0.397']
['[4400,5000]', 'loss=0.047', 'test_acu=0.480', 'test_f1_score=0.059', 'test_acc=0.179', 'test_ppr=0.030', 'test_sen=1.000', 'test_spe=0.158', 'test_macc=0.579', 'test_g_mean=0.397']
['[4500,5000]', 'loss=0.047', 'test_acu=0.480', 'test_f1_score=0.059', 'test_acc=0.179', 'test_ppr=0.030', 'test_sen=1.000', 'test_spe=0.158', 'test_macc=0.579', 'test_g_mean=0.397']
