1 fold training
['[0,5000]', 'loss=0.577', 'test_acu=0.936', 'test_f1_score=0.043', 'test_acc=0.022', 'test_ppr=0.022', 'test_sen=1.000', 'test_spe=0.000', 'test_macc=0.500', 'test_g_mean=0.000']
['[100,5000]', 'loss=0.535', 'test_acu=0.892', 'test_f1_score=0.043', 'test_acc=0.022', 'test_ppr=0.022', 'test_sen=1.000', 'test_spe=0.000', 'test_macc=0.500', 'test_g_mean=0.000']
['[200,5000]', 'loss=0.508', 'test_acu=0.862', 'test_f1_score=0.043', 'test_acc=0.022', 'test_ppr=0.022', 'test_sen=1.000', 'test_spe=0.000', 'test_macc=0.500', 'test_g_mean=0.000']
['[300,5000]', 'loss=0.493', 'test_acu=0.841', 'test_f1_score=0.043', 'test_acc=0.022', 'test_ppr=0.022', 'test_sen=1.000', 'test_spe=0.000', 'test_macc=0.500', 'test_g_mean=0.000']
['[400,5000]', 'loss=0.485', 'test_acu=0.834', 'test_f1_score=0.033', 'test_acc=0.022', 'test_ppr=0.017', 'test_sen=0.750', 'test_spe=0.006', 'test_macc=0.378', 'test_g_mean=0.065']
['[500,5000]', 'loss=0.481', 'test_acu=0.835', 'test_f1_score=0.022', 'test_acc=0.017', 'test_ppr=0.011', 'test_sen=0.500', 'test_spe=0.006', 'test_macc=0.253', 'test_g_mean=0.053']
['[600,5000]', 'loss=0.478', 'test_acu=0.842', 'test_f1_score=0.022', 'test_acc=0.022', 'test_ppr=0.011', 'test_sen=0.500', 'test_spe=0.011', 'test_macc=0.256', 'test_g_mean=0.075']
['[700,5000]', 'loss=0.476', 'test_acu=0.854', 'test_f1_score=0.023', 'test_acc=0.039', 'test_ppr=0.012', 'test_sen=0.500', 'test_spe=0.028', 'test_macc=0.264', 'test_g_mean=0.119']
['[800,5000]', 'loss=0.475', 'test_acu=0.866', 'test_f1_score=0.023', 'test_acc=0.056', 'test_ppr=0.012', 'test_sen=0.500', 'test_spe=0.045', 'test_macc=0.273', 'test_g_mean=0.151']
['[900,5000]', 'loss=0.475', 'test_acu=0.876', 'test_f1_score=0.024', 'test_acc=0.111', 'test_ppr=0.013', 'test_sen=0.500', 'test_spe=0.102', 'test_macc=0.301', 'test_g_mean=0.226']
['[1000,5000]', 'loss=0.474', 'test_acu=0.885', 'test_f1_score=0.013', 'test_acc=0.139', 'test_ppr=0.007', 'test_sen=0.250', 'test_spe=0.136', 'test_macc=0.193', 'test_g_mean=0.185']
['[1100,5000]', 'loss=0.473', 'test_acu=0.891', 'test_f1_score=0.013', 'test_acc=0.139', 'test_ppr=0.007', 'test_sen=0.250', 'test_spe=0.136', 'test_macc=0.193', 'test_g_mean=0.185']
['[1200,5000]', 'loss=0.473', 'test_acu=0.912', 'test_f1_score=0.014', 'test_acc=0.206', 'test_ppr=0.007', 'test_sen=0.250', 'test_spe=0.205', 'test_macc=0.227', 'test_g_mean=0.226']
['[1300,5000]', 'loss=0.472', 'test_acu=0.913', 'test_f1_score=0.014', 'test_acc=0.217', 'test_ppr=0.007', 'test_sen=0.250', 'test_spe=0.216', 'test_macc=0.233', 'test_g_mean=0.232']
['[1400,5000]', 'loss=0.472', 'test_acu=0.919', 'test_f1_score=0.014', 'test_acc=0.233', 'test_ppr=0.007', 'test_sen=0.250', 'test_spe=0.233', 'test_macc=0.241', 'test_g_mean=0.241']
['[1500,5000]', 'loss=0.471', 'test_acu=0.925', 'test_f1_score=0.014', 'test_acc=0.244', 'test_ppr=0.007', 'test_sen=0.250', 'test_spe=0.244', 'test_macc=0.247', 'test_g_mean=0.247']
['[1600,5000]', 'loss=0.471', 'test_acu=0.932', 'test_f1_score=0.000', 'test_acc=0.256', 'test_ppr=0.000', 'test_sen=0.000', 'test_spe=0.261', 'test_macc=0.131', 'test_g_mean=0.000']
['[1700,5000]', 'loss=0.470', 'test_acu=0.932', 'test_f1_score=0.000', 'test_acc=0.256', 'test_ppr=0.000', 'test_sen=0.000', 'test_spe=0.261', 'test_macc=0.131', 'test_g_mean=0.000']
['[1800,5000]', 'loss=0.470', 'test_acu=0.935', 'test_f1_score=0.000', 'test_acc=0.261', 'test_ppr=0.000', 'test_sen=0.000', 'test_spe=0.267', 'test_macc=0.134', 'test_g_mean=0.000']
['[1900,5000]', 'loss=0.470', 'test_acu=0.940', 'test_f1_score=0.000', 'test_acc=0.261', 'test_ppr=0.000', 'test_sen=0.000', 'test_spe=0.267', 'test_macc=0.134', 'test_g_mean=0.000']
['[2000,5000]', 'loss=0.469', 'test_acu=0.943', 'test_f1_score=0.000', 'test_acc=0.261', 'test_ppr=0.000', 'test_sen=0.000', 'test_spe=0.267', 'test_macc=0.134', 'test_g_mean=0.000']
['[2100,5000]', 'loss=0.469', 'test_acu=0.946', 'test_f1_score=0.000', 'test_acc=0.267', 'test_ppr=0.000', 'test_sen=0.000', 'test_spe=0.273', 'test_macc=0.136', 'test_g_mean=0.000']
['[2200,5000]', 'loss=0.468', 'test_acu=0.946', 'test_f1_score=0.000', 'test_acc=0.267', 'test_ppr=0.000', 'test_sen=0.000', 'test_spe=0.273', 'test_macc=0.136', 'test_g_mean=0.000']
['[2300,5000]', 'loss=0.468', 'test_acu=0.947', 'test_f1_score=0.000', 'test_acc=0.267', 'test_ppr=0.000', 'test_sen=0.000', 'test_spe=0.273', 'test_macc=0.136', 'test_g_mean=0.000']
['[2400,5000]', 'loss=0.468', 'test_acu=0.947', 'test_f1_score=0.000', 'test_acc=0.278', 'test_ppr=0.000', 'test_sen=0.000', 'test_spe=0.284', 'test_macc=0.142', 'test_g_mean=0.000']
['[2500,5000]', 'loss=0.467', 'test_acu=0.950', 'test_f1_score=0.000', 'test_acc=0.283', 'test_ppr=0.000', 'test_sen=0.000', 'test_spe=0.290', 'test_macc=0.145', 'test_g_mean=0.000']
['[2600,5000]', 'loss=0.467', 'test_acu=0.952', 'test_f1_score=0.000', 'test_acc=0.283', 'test_ppr=0.000', 'test_sen=0.000', 'test_spe=0.290', 'test_macc=0.145', 'test_g_mean=0.000']
['[2700,5000]', 'loss=0.466', 'test_acu=0.955', 'test_f1_score=0.000', 'test_acc=0.278', 'test_ppr=0.000', 'test_sen=0.000', 'test_spe=0.284', 'test_macc=0.142', 'test_g_mean=0.000']
['[2800,5000]', 'loss=0.466', 'test_acu=0.956', 'test_f1_score=0.000', 'test_acc=0.278', 'test_ppr=0.000', 'test_sen=0.000', 'test_spe=0.284', 'test_macc=0.142', 'test_g_mean=0.000']
['[2900,5000]', 'loss=0.466', 'test_acu=0.959', 'test_f1_score=0.000', 'test_acc=0.278', 'test_ppr=0.000', 'test_sen=0.000', 'test_spe=0.284', 'test_macc=0.142', 'test_g_mean=0.000']
['[3000,5000]', 'loss=0.465', 'test_acu=0.960', 'test_f1_score=0.000', 'test_acc=0.278', 'test_ppr=0.000', 'test_sen=0.000', 'test_spe=0.284', 'test_macc=0.142', 'test_g_mean=0.000']
['[3100,5000]', 'loss=0.465', 'test_acu=0.959', 'test_f1_score=0.000', 'test_acc=0.272', 'test_ppr=0.000', 'test_sen=0.000', 'test_spe=0.278', 'test_macc=0.139', 'test_g_mean=0.000']
['[3200,5000]', 'loss=0.465', 'test_acu=0.959', 'test_f1_score=0.000', 'test_acc=0.272', 'test_ppr=0.000', 'test_sen=0.000', 'test_spe=0.278', 'test_macc=0.139', 'test_g_mean=0.000']
['[3300,5000]', 'loss=0.464', 'test_acu=0.959', 'test_f1_score=0.000', 'test_acc=0.272', 'test_ppr=0.000', 'test_sen=0.000', 'test_spe=0.278', 'test_macc=0.139', 'test_g_mean=0.000']
['[3400,5000]', 'loss=0.464', 'test_acu=0.959', 'test_f1_score=0.000', 'test_acc=0.278', 'test_ppr=0.000', 'test_sen=0.000', 'test_spe=0.284', 'test_macc=0.142', 'test_g_mean=0.000']
['[3500,5000]', 'loss=0.464', 'test_acu=0.962', 'test_f1_score=0.000', 'test_acc=0.278', 'test_ppr=0.000', 'test_sen=0.000', 'test_spe=0.284', 'test_macc=0.142', 'test_g_mean=0.000']
['[3600,5000]', 'loss=0.463', 'test_acu=0.962', 'test_f1_score=0.000', 'test_acc=0.278', 'test_ppr=0.000', 'test_sen=0.000', 'test_spe=0.284', 'test_macc=0.142', 'test_g_mean=0.000']
['[3700,5000]', 'loss=0.463', 'test_acu=0.959', 'test_f1_score=0.000', 'test_acc=0.278', 'test_ppr=0.000', 'test_sen=0.000', 'test_spe=0.284', 'test_macc=0.142', 'test_g_mean=0.000']
['[3800,5000]', 'loss=0.463', 'test_acu=0.960', 'test_f1_score=0.000', 'test_acc=0.278', 'test_ppr=0.000', 'test_sen=0.000', 'test_spe=0.284', 'test_macc=0.142', 'test_g_mean=0.000']
['[3900,5000]', 'loss=0.462', 'test_acu=0.957', 'test_f1_score=0.000', 'test_acc=0.267', 'test_ppr=0.000', 'test_sen=0.000', 'test_spe=0.273', 'test_macc=0.136', 'test_g_mean=0.000']
['[4000,5000]', 'loss=0.462', 'test_acu=0.959', 'test_f1_score=0.000', 'test_acc=0.261', 'test_ppr=0.000', 'test_sen=0.000', 'test_spe=0.267', 'test_macc=0.134', 'test_g_mean=0.000']
['[4100,5000]', 'loss=0.462', 'test_acu=0.959', 'test_f1_score=0.000', 'test_acc=0.261', 'test_ppr=0.000', 'test_sen=0.000', 'test_spe=0.267', 'test_macc=0.134', 'test_g_mean=0.000']
['[4200,5000]', 'loss=0.461', 'test_acu=0.957', 'test_f1_score=0.000', 'test_acc=0.261', 'test_ppr=0.000', 'test_sen=0.000', 'test_spe=0.267', 'test_macc=0.134', 'test_g_mean=0.000']
['[4300,5000]', 'loss=0.461', 'test_acu=0.957', 'test_f1_score=0.000', 'test_acc=0.256', 'test_ppr=0.000', 'test_sen=0.000', 'test_spe=0.261', 'test_macc=0.131', 'test_g_mean=0.000']
['[4400,5000]', 'loss=0.461', 'test_acu=0.956', 'test_f1_score=0.000', 'test_acc=0.256', 'test_ppr=0.000', 'test_sen=0.000', 'test_spe=0.261', 'test_macc=0.131', 'test_g_mean=0.000']
['[4500,5000]', 'loss=0.460', 'test_acu=0.956', 'test_f1_score=0.000', 'test_acc=0.250', 'test_ppr=0.000', 'test_sen=0.000', 'test_spe=0.256', 'test_macc=0.128', 'test_g_mean=0.000']
['[4600,5000]', 'loss=0.460', 'test_acu=0.956', 'test_f1_score=0.000', 'test_acc=0.261', 'test_ppr=0.000', 'test_sen=0.000', 'test_spe=0.267', 'test_macc=0.134', 'test_g_mean=0.000']
['[4700,5000]', 'loss=0.460', 'test_acu=0.955', 'test_f1_score=0.000', 'test_acc=0.261', 'test_ppr=0.000', 'test_sen=0.000', 'test_spe=0.267', 'test_macc=0.134', 'test_g_mean=0.000']
['[4800,5000]', 'loss=0.459', 'test_acu=0.953', 'test_f1_score=0.000', 'test_acc=0.261', 'test_ppr=0.000', 'test_sen=0.000', 'test_spe=0.267', 'test_macc=0.134', 'test_g_mean=0.000']
['[4900,5000]', 'loss=0.459', 'test_acu=0.953', 'test_f1_score=0.000', 'test_acc=0.261', 'test_ppr=0.000', 'test_sen=0.000', 'test_spe=0.267', 'test_macc=0.134', 'test_g_mean=0.000']
2 fold training
['[0,5000]', 'loss=0.578', 'test_acu=0.967', 'test_f1_score=0.043', 'test_acc=0.022', 'test_ppr=0.022', 'test_sen=1.000', 'test_spe=0.000', 'test_macc=0.500', 'test_g_mean=0.000']
['[100,5000]', 'loss=0.534', 'test_acu=0.959', 'test_f1_score=0.043', 'test_acc=0.022', 'test_ppr=0.022', 'test_sen=1.000', 'test_spe=0.000', 'test_macc=0.500', 'test_g_mean=0.000']
['[200,5000]', 'loss=0.507', 'test_acu=0.940', 'test_f1_score=0.043', 'test_acc=0.022', 'test_ppr=0.022', 'test_sen=1.000', 'test_spe=0.000', 'test_macc=0.500', 'test_g_mean=0.000']
['[300,5000]', 'loss=0.492', 'test_acu=0.920', 'test_f1_score=0.033', 'test_acc=0.017', 'test_ppr=0.017', 'test_sen=0.750', 'test_spe=0.000', 'test_macc=0.375', 'test_g_mean=0.000']
['[400,5000]', 'loss=0.484', 'test_acu=0.909', 'test_f1_score=0.033', 'test_acc=0.017', 'test_ppr=0.017', 'test_sen=0.750', 'test_spe=0.000', 'test_macc=0.375', 'test_g_mean=0.000']
['[500,5000]', 'loss=0.480', 'test_acu=0.892', 'test_f1_score=0.022', 'test_acc=0.011', 'test_ppr=0.011', 'test_sen=0.500', 'test_spe=0.000', 'test_macc=0.250', 'test_g_mean=0.000']
['[600,5000]', 'loss=0.477', 'test_acu=0.885', 'test_f1_score=0.023', 'test_acc=0.044', 'test_ppr=0.012', 'test_sen=0.500', 'test_spe=0.034', 'test_macc=0.267', 'test_g_mean=0.131']
['[700,5000]', 'loss=0.475', 'test_acu=0.881', 'test_f1_score=0.024', 'test_acc=0.078', 'test_ppr=0.012', 'test_sen=0.500', 'test_spe=0.068', 'test_macc=0.284', 'test_g_mean=0.185']
['[800,5000]', 'loss=0.474', 'test_acu=0.881', 'test_f1_score=0.024', 'test_acc=0.100', 'test_ppr=0.012', 'test_sen=0.500', 'test_spe=0.091', 'test_macc=0.295', 'test_g_mean=0.213']
['[900,5000]', 'loss=0.473', 'test_acu=0.881', 'test_f1_score=0.012', 'test_acc=0.117', 'test_ppr=0.006', 'test_sen=0.250', 'test_spe=0.114', 'test_macc=0.182', 'test_g_mean=0.169']
['[1000,5000]', 'loss=0.473', 'test_acu=0.879', 'test_f1_score=0.013', 'test_acc=0.167', 'test_ppr=0.007', 'test_sen=0.250', 'test_spe=0.165', 'test_macc=0.207', 'test_g_mean=0.203']
['[1100,5000]', 'loss=0.472', 'test_acu=0.879', 'test_f1_score=0.014', 'test_acc=0.194', 'test_ppr=0.007', 'test_sen=0.250', 'test_spe=0.193', 'test_macc=0.222', 'test_g_mean=0.220']
