1 fold training
['[0,5000]', 'loss=0.618', 'test_acu=0.645', 'test_f1_score=0.059', 'test_acc=0.030', 'test_ppr=0.030', 'test_sen=1.000', 'test_spe=0.000', 'test_macc=0.500', 'test_g_mean=0.000']
['[100,5000]', 'loss=0.586', 'test_acu=0.621', 'test_f1_score=0.059', 'test_acc=0.030', 'test_ppr=0.030', 'test_sen=1.000', 'test_spe=0.000', 'test_macc=0.500', 'test_g_mean=0.000']
['[200,5000]', 'loss=0.561', 'test_acu=0.631', 'test_f1_score=0.059', 'test_acc=0.038', 'test_ppr=0.031', 'test_sen=1.000', 'test_spe=0.008', 'test_macc=0.504', 'test_g_mean=0.088']
['[300,5000]', 'loss=0.544', 'test_acu=0.609', 'test_f1_score=0.059', 'test_acc=0.038', 'test_ppr=0.031', 'test_sen=1.000', 'test_spe=0.008', 'test_macc=0.504', 'test_g_mean=0.088']
['[400,5000]', 'loss=0.532', 'test_acu=0.609', 'test_f1_score=0.061', 'test_acc=0.068', 'test_ppr=0.031', 'test_sen=1.000', 'test_spe=0.039', 'test_macc=0.520', 'test_g_mean=0.198']
['[500,5000]', 'loss=0.524', 'test_acu=0.602', 'test_f1_score=0.065', 'test_acc=0.129', 'test_ppr=0.034', 'test_sen=1.000', 'test_spe=0.102', 'test_macc=0.551', 'test_g_mean=0.319']
['[600,5000]', 'loss=0.518', 'test_acu=0.594', 'test_f1_score=0.054', 'test_acc=0.205', 'test_ppr=0.028', 'test_sen=0.750', 'test_spe=0.188', 'test_macc=0.469', 'test_g_mean=0.375']
['[700,5000]', 'loss=0.514', 'test_acu=0.584', 'test_f1_score=0.058', 'test_acc=0.258', 'test_ppr=0.030', 'test_sen=0.750', 'test_spe=0.242', 'test_macc=0.496', 'test_g_mean=0.426']
['[800,5000]', 'loss=0.511', 'test_acu=0.576', 'test_f1_score=0.060', 'test_acc=0.288', 'test_ppr=0.031', 'test_sen=0.750', 'test_spe=0.273', 'test_macc=0.512', 'test_g_mean=0.453']
['[900,5000]', 'loss=0.509', 'test_acu=0.570', 'test_f1_score=0.061', 'test_acc=0.303', 'test_ppr=0.032', 'test_sen=0.750', 'test_spe=0.289', 'test_macc=0.520', 'test_g_mean=0.466']
['[1000,5000]', 'loss=0.507', 'test_acu=0.566', 'test_f1_score=0.062', 'test_acc=0.311', 'test_ppr=0.032', 'test_sen=0.750', 'test_spe=0.297', 'test_macc=0.523', 'test_g_mean=0.472']
['[1100,5000]', 'loss=0.505', 'test_acu=0.568', 'test_f1_score=0.063', 'test_acc=0.326', 'test_ppr=0.033', 'test_sen=0.750', 'test_spe=0.312', 'test_macc=0.531', 'test_g_mean=0.484']
['[1200,5000]', 'loss=0.504', 'test_acu=0.566', 'test_f1_score=0.065', 'test_acc=0.348', 'test_ppr=0.034', 'test_sen=0.750', 'test_spe=0.336', 'test_macc=0.543', 'test_g_mean=0.502']
['[1300,5000]', 'loss=0.502', 'test_acu=0.570', 'test_f1_score=0.065', 'test_acc=0.348', 'test_ppr=0.034', 'test_sen=0.750', 'test_spe=0.336', 'test_macc=0.543', 'test_g_mean=0.502']
['[1400,5000]', 'loss=0.501', 'test_acu=0.568', 'test_f1_score=0.065', 'test_acc=0.348', 'test_ppr=0.034', 'test_sen=0.750', 'test_spe=0.336', 'test_macc=0.543', 'test_g_mean=0.502']
['[1500,5000]', 'loss=0.500', 'test_acu=0.566', 'test_f1_score=0.070', 'test_acc=0.394', 'test_ppr=0.037', 'test_sen=0.750', 'test_spe=0.383', 'test_macc=0.566', 'test_g_mean=0.536']
['[1600,5000]', 'loss=0.499', 'test_acu=0.562', 'test_f1_score=0.071', 'test_acc=0.402', 'test_ppr=0.037', 'test_sen=0.750', 'test_spe=0.391', 'test_macc=0.570', 'test_g_mean=0.541']
['[1700,5000]', 'loss=0.497', 'test_acu=0.562', 'test_f1_score=0.071', 'test_acc=0.402', 'test_ppr=0.037', 'test_sen=0.750', 'test_spe=0.391', 'test_macc=0.570', 'test_g_mean=0.541']
['[1800,5000]', 'loss=0.496', 'test_acu=0.561', 'test_f1_score=0.072', 'test_acc=0.417', 'test_ppr=0.038', 'test_sen=0.750', 'test_spe=0.406', 'test_macc=0.578', 'test_g_mean=0.552']
['[1900,5000]', 'loss=0.495', 'test_acu=0.562', 'test_f1_score=0.073', 'test_acc=0.424', 'test_ppr=0.038', 'test_sen=0.750', 'test_spe=0.414', 'test_macc=0.582', 'test_g_mean=0.557']
['[2000,5000]', 'loss=0.494', 'test_acu=0.559', 'test_f1_score=0.073', 'test_acc=0.424', 'test_ppr=0.038', 'test_sen=0.750', 'test_spe=0.414', 'test_macc=0.582', 'test_g_mean=0.557']
['[2100,5000]', 'loss=0.493', 'test_acu=0.557', 'test_f1_score=0.073', 'test_acc=0.424', 'test_ppr=0.038', 'test_sen=0.750', 'test_spe=0.414', 'test_macc=0.582', 'test_g_mean=0.557']
['[2200,5000]', 'loss=0.492', 'test_acu=0.557', 'test_f1_score=0.073', 'test_acc=0.424', 'test_ppr=0.038', 'test_sen=0.750', 'test_spe=0.414', 'test_macc=0.582', 'test_g_mean=0.557']
['[2300,5000]', 'loss=0.491', 'test_acu=0.553', 'test_f1_score=0.074', 'test_acc=0.432', 'test_ppr=0.039', 'test_sen=0.750', 'test_spe=0.422', 'test_macc=0.586', 'test_g_mean=0.562']
['[2400,5000]', 'loss=0.490', 'test_acu=0.551', 'test_f1_score=0.074', 'test_acc=0.432', 'test_ppr=0.039', 'test_sen=0.750', 'test_spe=0.422', 'test_macc=0.586', 'test_g_mean=0.562']
['[2500,5000]', 'loss=0.489', 'test_acu=0.551', 'test_f1_score=0.074', 'test_acc=0.432', 'test_ppr=0.039', 'test_sen=0.750', 'test_spe=0.422', 'test_macc=0.586', 'test_g_mean=0.562']
['[2600,5000]', 'loss=0.487', 'test_acu=0.551', 'test_f1_score=0.074', 'test_acc=0.432', 'test_ppr=0.039', 'test_sen=0.750', 'test_spe=0.422', 'test_macc=0.586', 'test_g_mean=0.562']
['[2700,5000]', 'loss=0.486', 'test_acu=0.549', 'test_f1_score=0.074', 'test_acc=0.432', 'test_ppr=0.039', 'test_sen=0.750', 'test_spe=0.422', 'test_macc=0.586', 'test_g_mean=0.562']
