1 fold training
['[0,5000]', 'loss=0.034', 'test_acu=0.705', 'test_f1_score=0.033', 'test_acc=0.027', 'test_ppr=0.017', 'test_sen=1.000', 'test_spe=0.010', 'test_macc=0.505', 'test_g_mean=0.101']
['[100,5000]', 'loss=0.033', 'test_acu=0.675', 'test_f1_score=0.023', 'test_acc=0.158', 'test_ppr=0.012', 'test_sen=0.600', 'test_spe=0.151', 'test_macc=0.375', 'test_g_mean=0.301']
['[200,5000]', 'loss=0.033', 'test_acu=0.645', 'test_f1_score=0.025', 'test_acc=0.205', 'test_ppr=0.013', 'test_sen=0.600', 'test_spe=0.199', 'test_macc=0.399', 'test_g_mean=0.345']
['[300,5000]', 'loss=0.033', 'test_acu=0.631', 'test_f1_score=0.026', 'test_acc=0.236', 'test_ppr=0.013', 'test_sen=0.600', 'test_spe=0.229', 'test_macc=0.415', 'test_g_mean=0.371']
['[400,5000]', 'loss=0.033', 'test_acu=0.611', 'test_f1_score=0.026', 'test_acc=0.249', 'test_ppr=0.013', 'test_sen=0.600', 'test_spe=0.243', 'test_macc=0.422', 'test_g_mean=0.382']
['[500,5000]', 'loss=0.033', 'test_acu=0.598', 'test_f1_score=0.026', 'test_acc=0.256', 'test_ppr=0.014', 'test_sen=0.600', 'test_spe=0.250', 'test_macc=0.425', 'test_g_mean=0.387']
['[600,5000]', 'loss=0.034', 'test_acu=0.593', 'test_f1_score=0.028', 'test_acc=0.290', 'test_ppr=0.014', 'test_sen=0.600', 'test_spe=0.284', 'test_macc=0.442', 'test_g_mean=0.413']
['[700,5000]', 'loss=0.034', 'test_acu=0.596', 'test_f1_score=0.028', 'test_acc=0.306', 'test_ppr=0.014', 'test_sen=0.600', 'test_spe=0.301', 'test_macc=0.451', 'test_g_mean=0.425']
['[800,5000]', 'loss=0.034', 'test_acu=0.605', 'test_f1_score=0.029', 'test_acc=0.323', 'test_ppr=0.015', 'test_sen=0.600', 'test_spe=0.318', 'test_macc=0.459', 'test_g_mean=0.437']
['[900,5000]', 'loss=0.034', 'test_acu=0.612', 'test_f1_score=0.029', 'test_acc=0.330', 'test_ppr=0.015', 'test_sen=0.600', 'test_spe=0.325', 'test_macc=0.463', 'test_g_mean=0.442']
['[1000,5000]', 'loss=0.034', 'test_acu=0.618', 'test_f1_score=0.029', 'test_acc=0.333', 'test_ppr=0.015', 'test_sen=0.600', 'test_spe=0.329', 'test_macc=0.464', 'test_g_mean=0.444']
