1 fold training
['[0,5000]', 'loss=0.490', 'test_acu=0.330', 'test_f1_score=0.082', 'test_acc=0.082', 'test_ppr=0.043', 'test_sen=1.000', 'test_spe=0.043', 'test_macc=0.521', 'test_g_mean=0.206']
['[100,5000]', 'loss=0.465', 'test_acu=0.319', 'test_f1_score=0.087', 'test_acc=0.143', 'test_ppr=0.045', 'test_sen=1.000', 'test_spe=0.106', 'test_macc=0.553', 'test_g_mean=0.326']
['[200,5000]', 'loss=0.446', 'test_acu=0.319', 'test_f1_score=0.100', 'test_acc=0.265', 'test_ppr=0.053', 'test_sen=1.000', 'test_spe=0.234', 'test_macc=0.617', 'test_g_mean=0.484']
['[300,5000]', 'loss=0.433', 'test_acu=0.340', 'test_f1_score=0.111', 'test_acc=0.347', 'test_ppr=0.059', 'test_sen=1.000', 'test_spe=0.319', 'test_macc=0.660', 'test_g_mean=0.565']
['[400,5000]', 'loss=0.424', 'test_acu=0.383', 'test_f1_score=0.074', 'test_acc=0.490', 'test_ppr=0.040', 'test_sen=0.500', 'test_spe=0.489', 'test_macc=0.495', 'test_g_mean=0.495']
['[500,5000]', 'loss=0.418', 'test_acu=0.500', 'test_f1_score=0.087', 'test_acc=0.571', 'test_ppr=0.048', 'test_sen=0.500', 'test_spe=0.574', 'test_macc=0.537', 'test_g_mean=0.536']
['[600,5000]', 'loss=0.413', 'test_acu=0.543', 'test_f1_score=0.091', 'test_acc=0.592', 'test_ppr=0.050', 'test_sen=0.500', 'test_spe=0.596', 'test_macc=0.548', 'test_g_mean=0.546']
['[700,5000]', 'loss=0.409', 'test_acu=0.553', 'test_f1_score=0.100', 'test_acc=0.633', 'test_ppr=0.056', 'test_sen=0.500', 'test_spe=0.638', 'test_macc=0.569', 'test_g_mean=0.565']
['[800,5000]', 'loss=0.406', 'test_acu=0.564', 'test_f1_score=0.100', 'test_acc=0.633', 'test_ppr=0.056', 'test_sen=0.500', 'test_spe=0.638', 'test_macc=0.569', 'test_g_mean=0.565']
['[900,5000]', 'loss=0.403', 'test_acu=0.574', 'test_f1_score=0.105', 'test_acc=0.653', 'test_ppr=0.059', 'test_sen=0.500', 'test_spe=0.660', 'test_macc=0.580', 'test_g_mean=0.574']
['[1000,5000]', 'loss=0.400', 'test_acu=0.596', 'test_f1_score=0.105', 'test_acc=0.653', 'test_ppr=0.059', 'test_sen=0.500', 'test_spe=0.660', 'test_macc=0.580', 'test_g_mean=0.574']
['[1100,5000]', 'loss=0.397', 'test_acu=0.596', 'test_f1_score=0.105', 'test_acc=0.653', 'test_ppr=0.059', 'test_sen=0.500', 'test_spe=0.660', 'test_macc=0.580', 'test_g_mean=0.574']
['[1200,5000]', 'loss=0.394', 'test_acu=0.606', 'test_f1_score=0.105', 'test_acc=0.653', 'test_ppr=0.059', 'test_sen=0.500', 'test_spe=0.660', 'test_macc=0.580', 'test_g_mean=0.574']
['[1300,5000]', 'loss=0.391', 'test_acu=0.606', 'test_f1_score=0.111', 'test_acc=0.673', 'test_ppr=0.062', 'test_sen=0.500', 'test_spe=0.681', 'test_macc=0.590', 'test_g_mean=0.583']
['[1400,5000]', 'loss=0.388', 'test_acu=0.606', 'test_f1_score=0.111', 'test_acc=0.673', 'test_ppr=0.062', 'test_sen=0.500', 'test_spe=0.681', 'test_macc=0.590', 'test_g_mean=0.583']
['[1500,5000]', 'loss=0.385', 'test_acu=0.606', 'test_f1_score=0.111', 'test_acc=0.673', 'test_ppr=0.062', 'test_sen=0.500', 'test_spe=0.681', 'test_macc=0.590', 'test_g_mean=0.583']
['[1600,5000]', 'loss=0.382', 'test_acu=0.606', 'test_f1_score=0.111', 'test_acc=0.673', 'test_ppr=0.062', 'test_sen=0.500', 'test_spe=0.681', 'test_macc=0.590', 'test_g_mean=0.583']
['[1700,5000]', 'loss=0.379', 'test_acu=0.585', 'test_f1_score=0.111', 'test_acc=0.673', 'test_ppr=0.062', 'test_sen=0.500', 'test_spe=0.681', 'test_macc=0.590', 'test_g_mean=0.583']
['[1800,5000]', 'loss=0.376', 'test_acu=0.585', 'test_f1_score=0.111', 'test_acc=0.673', 'test_ppr=0.062', 'test_sen=0.500', 'test_spe=0.681', 'test_macc=0.590', 'test_g_mean=0.583']
['[1900,5000]', 'loss=0.373', 'test_acu=0.574', 'test_f1_score=0.111', 'test_acc=0.673', 'test_ppr=0.062', 'test_sen=0.500', 'test_spe=0.681', 'test_macc=0.590', 'test_g_mean=0.583']
['[2000,5000]', 'loss=0.370', 'test_acu=0.574', 'test_f1_score=0.118', 'test_acc=0.694', 'test_ppr=0.067', 'test_sen=0.500', 'test_spe=0.702', 'test_macc=0.601', 'test_g_mean=0.593']
['[2100,5000]', 'loss=0.367', 'test_acu=0.585', 'test_f1_score=0.118', 'test_acc=0.694', 'test_ppr=0.067', 'test_sen=0.500', 'test_spe=0.702', 'test_macc=0.601', 'test_g_mean=0.593']
['[2200,5000]', 'loss=0.364', 'test_acu=0.585', 'test_f1_score=0.118', 'test_acc=0.694', 'test_ppr=0.067', 'test_sen=0.500', 'test_spe=0.702', 'test_macc=0.601', 'test_g_mean=0.593']
