1 fold training
['[0,5000]', 'loss=0.608', 'test_acu=0.061', 'test_f1_score=0.057', 'test_acc=0.029', 'test_ppr=0.029', 'test_sen=1.000', 'test_spe=0.000', 'test_macc=0.500', 'test_g_mean=0.000']
['[100,5000]', 'loss=0.570', 'test_acu=0.091', 'test_f1_score=0.057', 'test_acc=0.029', 'test_ppr=0.029', 'test_sen=1.000', 'test_spe=0.000', 'test_macc=0.500', 'test_g_mean=0.000']
['[200,5000]', 'loss=0.544', 'test_acu=0.121', 'test_f1_score=0.057', 'test_acc=0.029', 'test_ppr=0.029', 'test_sen=1.000', 'test_spe=0.000', 'test_macc=0.500', 'test_g_mean=0.000']
['[300,5000]', 'loss=0.528', 'test_acu=0.152', 'test_f1_score=0.059', 'test_acc=0.059', 'test_ppr=0.030', 'test_sen=1.000', 'test_spe=0.030', 'test_macc=0.515', 'test_g_mean=0.174']
['[400,5000]', 'loss=0.519', 'test_acu=0.212', 'test_f1_score=0.067', 'test_acc=0.176', 'test_ppr=0.034', 'test_sen=1.000', 'test_spe=0.152', 'test_macc=0.576', 'test_g_mean=0.389']
['[500,5000]', 'loss=0.514', 'test_acu=0.212', 'test_f1_score=0.069', 'test_acc=0.206', 'test_ppr=0.036', 'test_sen=1.000', 'test_spe=0.182', 'test_macc=0.591', 'test_g_mean=0.426']
['[600,5000]', 'loss=0.510', 'test_acu=0.212', 'test_f1_score=0.083', 'test_acc=0.353', 'test_ppr=0.043', 'test_sen=1.000', 'test_spe=0.333', 'test_macc=0.667', 'test_g_mean=0.577']
['[700,5000]', 'loss=0.508', 'test_acu=0.212', 'test_f1_score=0.091', 'test_acc=0.412', 'test_ppr=0.048', 'test_sen=1.000', 'test_spe=0.394', 'test_macc=0.697', 'test_g_mean=0.628']
['[800,5000]', 'loss=0.507', 'test_acu=0.212', 'test_f1_score=0.100', 'test_acc=0.471', 'test_ppr=0.053', 'test_sen=1.000', 'test_spe=0.455', 'test_macc=0.727', 'test_g_mean=0.674']
['[900,5000]', 'loss=0.506', 'test_acu=0.212', 'test_f1_score=0.100', 'test_acc=0.471', 'test_ppr=0.053', 'test_sen=1.000', 'test_spe=0.455', 'test_macc=0.727', 'test_g_mean=0.674']
['[1000,5000]', 'loss=0.506', 'test_acu=0.212', 'test_f1_score=0.105', 'test_acc=0.500', 'test_ppr=0.056', 'test_sen=1.000', 'test_spe=0.485', 'test_macc=0.742', 'test_g_mean=0.696']
['[1100,5000]', 'loss=0.505', 'test_acu=0.212', 'test_f1_score=0.111', 'test_acc=0.529', 'test_ppr=0.059', 'test_sen=1.000', 'test_spe=0.515', 'test_macc=0.758', 'test_g_mean=0.718']
['[1200,5000]', 'loss=0.505', 'test_acu=0.212', 'test_f1_score=0.118', 'test_acc=0.559', 'test_ppr=0.062', 'test_sen=1.000', 'test_spe=0.545', 'test_macc=0.773', 'test_g_mean=0.739']
['[1300,5000]', 'loss=0.505', 'test_acu=0.212', 'test_f1_score=0.118', 'test_acc=0.559', 'test_ppr=0.062', 'test_sen=1.000', 'test_spe=0.545', 'test_macc=0.773', 'test_g_mean=0.739']
