1 fold training
['[0,5000]', 'loss=0.574', 'test_acu=0.936', 'test_f1_score=0.043', 'test_acc=0.022', 'test_ppr=0.022', 'test_sen=1.000', 'test_spe=0.000', 'test_macc=0.500', 'test_g_mean=0.000']
['[100,5000]', 'loss=0.525', 'test_acu=0.893', 'test_f1_score=0.043', 'test_acc=0.022', 'test_ppr=0.022', 'test_sen=1.000', 'test_spe=0.000', 'test_macc=0.500', 'test_g_mean=0.000']
['[200,5000]', 'loss=0.497', 'test_acu=0.862', 'test_f1_score=0.043', 'test_acc=0.022', 'test_ppr=0.022', 'test_sen=1.000', 'test_spe=0.000', 'test_macc=0.500', 'test_g_mean=0.000']
['[300,5000]', 'loss=0.481', 'test_acu=0.845', 'test_f1_score=0.043', 'test_acc=0.022', 'test_ppr=0.022', 'test_sen=1.000', 'test_spe=0.000', 'test_macc=0.500', 'test_g_mean=0.000']
['[400,5000]', 'loss=0.472', 'test_acu=0.845', 'test_f1_score=0.022', 'test_acc=0.017', 'test_ppr=0.011', 'test_sen=0.500', 'test_spe=0.006', 'test_macc=0.253', 'test_g_mean=0.053']
['[500,5000]', 'loss=0.467', 'test_acu=0.854', 'test_f1_score=0.022', 'test_acc=0.017', 'test_ppr=0.011', 'test_sen=0.500', 'test_spe=0.006', 'test_macc=0.253', 'test_g_mean=0.053']
['[600,5000]', 'loss=0.464', 'test_acu=0.864', 'test_f1_score=0.022', 'test_acc=0.033', 'test_ppr=0.011', 'test_sen=0.500', 'test_spe=0.023', 'test_macc=0.261', 'test_g_mean=0.107']
['[700,5000]', 'loss=0.462', 'test_acu=0.876', 'test_f1_score=0.023', 'test_acc=0.050', 'test_ppr=0.012', 'test_sen=0.500', 'test_spe=0.040', 'test_macc=0.270', 'test_g_mean=0.141']
['[800,5000]', 'loss=0.461', 'test_acu=0.888', 'test_f1_score=0.024', 'test_acc=0.111', 'test_ppr=0.013', 'test_sen=0.500', 'test_spe=0.102', 'test_macc=0.301', 'test_g_mean=0.226']
['[900,5000]', 'loss=0.459', 'test_acu=0.908', 'test_f1_score=0.013', 'test_acc=0.139', 'test_ppr=0.007', 'test_sen=0.250', 'test_spe=0.136', 'test_macc=0.193', 'test_g_mean=0.185']
['[1000,5000]', 'loss=0.458', 'test_acu=0.913', 'test_f1_score=0.014', 'test_acc=0.189', 'test_ppr=0.007', 'test_sen=0.250', 'test_spe=0.188', 'test_macc=0.219', 'test_g_mean=0.217']
['[1100,5000]', 'loss=0.457', 'test_acu=0.926', 'test_f1_score=0.014', 'test_acc=0.217', 'test_ppr=0.007', 'test_sen=0.250', 'test_spe=0.216', 'test_macc=0.233', 'test_g_mean=0.232']
['[1200,5000]', 'loss=0.456', 'test_acu=0.933', 'test_f1_score=0.000', 'test_acc=0.239', 'test_ppr=0.000', 'test_sen=0.000', 'test_spe=0.244', 'test_macc=0.122', 'test_g_mean=0.000']
['[1300,5000]', 'loss=0.455', 'test_acu=0.938', 'test_f1_score=0.000', 'test_acc=0.256', 'test_ppr=0.000', 'test_sen=0.000', 'test_spe=0.261', 'test_macc=0.131', 'test_g_mean=0.000']
['[1400,5000]', 'loss=0.454', 'test_acu=0.945', 'test_f1_score=0.000', 'test_acc=0.272', 'test_ppr=0.000', 'test_sen=0.000', 'test_spe=0.278', 'test_macc=0.139', 'test_g_mean=0.000']
['[1500,5000]', 'loss=0.453', 'test_acu=0.946', 'test_f1_score=0.000', 'test_acc=0.278', 'test_ppr=0.000', 'test_sen=0.000', 'test_spe=0.284', 'test_macc=0.142', 'test_g_mean=0.000']
['[1600,5000]', 'loss=0.452', 'test_acu=0.949', 'test_f1_score=0.000', 'test_acc=0.300', 'test_ppr=0.000', 'test_sen=0.000', 'test_spe=0.307', 'test_macc=0.153', 'test_g_mean=0.000']
['[1700,5000]', 'loss=0.451', 'test_acu=0.953', 'test_f1_score=0.000', 'test_acc=0.328', 'test_ppr=0.000', 'test_sen=0.000', 'test_spe=0.335', 'test_macc=0.168', 'test_g_mean=0.000']
['[1800,5000]', 'loss=0.450', 'test_acu=0.959', 'test_f1_score=0.000', 'test_acc=0.333', 'test_ppr=0.000', 'test_sen=0.000', 'test_spe=0.341', 'test_macc=0.170', 'test_g_mean=0.000']
['[1900,5000]', 'loss=0.449', 'test_acu=0.960', 'test_f1_score=0.000', 'test_acc=0.333', 'test_ppr=0.000', 'test_sen=0.000', 'test_spe=0.341', 'test_macc=0.170', 'test_g_mean=0.000']
['[2000,5000]', 'loss=0.448', 'test_acu=0.959', 'test_f1_score=0.000', 'test_acc=0.339', 'test_ppr=0.000', 'test_sen=0.000', 'test_spe=0.347', 'test_macc=0.173', 'test_g_mean=0.000']
['[2100,5000]', 'loss=0.447', 'test_acu=0.960', 'test_f1_score=0.000', 'test_acc=0.344', 'test_ppr=0.000', 'test_sen=0.000', 'test_spe=0.352', 'test_macc=0.176', 'test_g_mean=0.000']
['[2200,5000]', 'loss=0.446', 'test_acu=0.962', 'test_f1_score=0.000', 'test_acc=0.344', 'test_ppr=0.000', 'test_sen=0.000', 'test_spe=0.352', 'test_macc=0.176', 'test_g_mean=0.000']
['[2300,5000]', 'loss=0.445', 'test_acu=0.959', 'test_f1_score=0.000', 'test_acc=0.344', 'test_ppr=0.000', 'test_sen=0.000', 'test_spe=0.352', 'test_macc=0.176', 'test_g_mean=0.000']
